Datum von;(Uhrzeit) von;Zeitzone;(Uhrzeit) bis;Zeitzone;ID AEP in €/MWh
30.03.2024;09:15;CET;09:30;CET;126,050
30.03.2024;09:30;CET;09:45;CET;88,580
30.03.2024;09:45;CET;10:00;CET;95,490
30.03.2024;10:00;CET;10:15;CET;70,410
30.03.2024;10:15;CET;10:30;CET;58,910
30.03.2024;10:30;CET;10:45;CET;84,490
30.03.2024;10:45;CET;11:00;CET;90,140
30.03.2024;11:00;CET;11:15;CET;117,010
30.03.2024;11:15;CET;11:30;CET;312,320
30.03.2024;11:30;CET;11:45;CET;309,660
30.03.2024;11:45;CET;12:00;CET;206,240
30.03.2024;12:00;CET;12:15;CET;145,910
30.03.2024;12:15;CET;12:30;CET;158,180
30.03.2024;12:30;CET;12:45;CET;153,810
30.03.2024;12:45;CET;13:00;CET;254,860
30.03.2024;13:00;CET;13:15;CET;237,800
30.03.2024;13:15;CET;13:30;CET;170,820
30.03.2024;13:30;CET;13:45;CET;221,530
30.03.2024;13:45;CET;14:00;CET;181,990
30.03.2024;14:00;CET;14:15;CET;193,070
30.03.2024;14:15;CET;14:30;CET;206,120
30.03.2024;14:30;CET;14:45;CET;160,340
30.03.2024;14:45;CET;15:00;CET;87,530
30.03.2024;15:00;CET;15:15;CET;69,920
30.03.2024;15:15;CET;15:30;CET;117,310
30.03.2024;15:30;CET;15:45;CET;100,790
30.03.2024;15:45;CET;16:00;CET;118,750
30.03.2024;16:00;CET;16:15;CET;111,160
30.03.2024;16:15;CET;16:30;CET;82,840
30.03.2024;16:30;CET;16:45;CET;94,730
30.03.2024;16:45;CET;17:00;CET;76,860
30.03.2024;17:00;CET;17:15;CET;43,980
30.03.2024;17:15;CET;17:30;CET;-22,870
30.03.2024;17:30;CET;17:45;CET;-17,700
30.03.2024;17:45;CET;18:00;CET;-18,330
30.03.2024;18:00;CET;18:15;CET;7,270
30.03.2024;18:15;CET;18:30;CET;22,110
30.03.2024;18:30;CET;18:45;CET;27,120
30.03.2024;18:45;CET;19:00;CET;71,480
30.03.2024;19:00;CET;19:15;CET;61,570
30.03.2024;19:15;CET;19:30;CET;101,020
30.03.2024;19:30;CET;19:45;CET;92,960
30.03.2024;19:45;CET;20:00;CET;84,840
30.03.2024;20:00;CET;20:15;CET;91,100
30.03.2024;20:15;CET;20:30;CET;90,450
30.03.2024;20:30;CET;20:45;CET;80,860
30.03.2024;20:45;CET;21:00;CET;74,860
30.03.2024;21:00;CET;21:15;CET;78,540
30.03.2024;21:15;CET;21:30;CET;81,420
30.03.2024;21:30;CET;21:45;CET;83,000
30.03.2024;21:45;CET;22:00;CET;88,950
30.03.2024;22:00;CET;22:15;CET;89,210
30.03.2024;22:15;CET;22:30;CET;91,690
30.03.2024;22:30;CET;22:45;CET;77,490
30.03.2024;22:45;CET;23:00;CET;67,230
30.03.2024;23:00;CET;23:15;CET;80,370
30.03.2024;23:15;CET;23:30;CET;77,790
30.03.2024;23:30;CET;23:45;CET;79,530
30.03.2024;23:45;CET;00:00;CET;85,550
31.03.2024;00:00;CET;00:15;CET;94,500
31.03.2024;00:15;CET;00:30;CET;86,370
31.03.2024;00:30;CET;00:45;CET;104,460
31.03.2024;00:45;CET;01:00;CET;117,540
31.03.2024;01:00;CET;01:15;CET;102,300
31.03.2024;01:15;CET;01:30;CET;84,160
31.03.2024;01:30;CET;01:45;CET;50,020
31.03.2024;01:45;CET;03:00;CEST;12,500
31.03.2024;03:00;CEST;03:15;CEST;42,160
31.03.2024;03:15;CEST;03:30;CEST;34,100
31.03.2024;03:30;CEST;03:45;CEST;39,030
31.03.2024;03:45;CEST;04:00;CEST;38,520
31.03.2024;04:00;CEST;04:15;CEST;41,330
31.03.2024;04:15;CEST;04:30;CEST;48,690
31.03.2024;04:30;CEST;04:45;CEST;55,070
31.03.2024;04:45;CEST;05:00;CEST;52,190
31.03.2024;05:00;CEST;05:15;CEST;35,720
31.03.2024;05:15;CEST;05:30;CEST;32,540
31.03.2024;05:30;CEST;05:45;CEST;51,120
31.03.2024;05:45;CEST;06:00;CEST;64,110
31.03.2024;06:00;CEST;06:15;CEST;65,890
31.03.2024;06:15;CEST;06:30;CEST;84,520
31.03.2024;06:30;CEST;06:45;CEST;93,050
31.03.2024;06:45;CEST;07:00;CEST;55,240
31.03.2024;07:00;CEST;07:15;CEST;23,170
31.03.2024;07:15;CEST;07:30;CEST;71,790
31.03.2024;07:30;CEST;07:45;CEST;97,130
31.03.2024;07:45;CEST;08:00;CEST;76,660
31.03.2024;08:00;CEST;08:15;CEST;53,000
31.03.2024;08:15;CEST;08:30;CEST;49,820
31.03.2024;08:30;CEST;08:45;CEST;51,650
31.03.2024;08:45;CEST;09:00;CEST;58,970
31.03.2024;09:00;CEST;09:15;CEST;86,270
31.03.2024;09:15;CEST;09:30;CEST;112,120
31.03.2024;09:30;CEST;09:45;CEST;74,790
31.03.2024;09:45;CEST;10:00;CEST;10,810
31.03.2024;10:00;CEST;10:15;CEST;51,480
31.03.2024;10:15;CEST;10:30;CEST;63,660
31.03.2024;10:30;CEST;10:45;CEST;4,780
31.03.2024;10:45;CEST;11:00;CEST;2,240
31.03.2024;11:00;CEST;11:15;CEST;14,410
31.03.2024;11:15;CEST;11:30;CEST;-15,870
31.03.2024;11:30;CEST;11:45;CEST;-29,390
31.03.2024;11:45;CEST;12:00;CEST;-81,450
31.03.2024;12:00;CEST;12:15;CEST;-12,300
31.03.2024;12:15;CEST;12:30;CEST;-14,710
31.03.2024;12:30;CEST;12:45;CEST;-29,500
31.03.2024;12:45;CEST;13:00;CEST;-61,320
31.03.2024;13:00;CEST;13:15;CEST;-15,330
31.03.2024;13:15;CEST;13:30;CEST;0,840
31.03.2024;13:30;CEST;13:45;CEST;-33,900
31.03.2024;13:45;CEST;14:00;CEST;-38,710
31.03.2024;14:00;CEST;14:15;CEST;-48,440
31.03.2024;14:15;CEST;14:30;CEST;-40,530
31.03.2024;14:30;CEST;14:45;CEST;-61,120
31.03.2024;14:45;CEST;15:00;CEST;-43,690
31.03.2024;15:00;CEST;15:15;CEST;-166,500
31.03.2024;15:15;CEST;15:30;CEST;-95,100
31.03.2024;15:30;CEST;15:45;CEST;-58,450
31.03.2024;15:45;CEST;16:00;CEST;-40,840
31.03.2024;16:00;CEST;16:15;CEST;-16,650
31.03.2024;16:15;CEST;16:30;CEST;-55,470
31.03.2024;16:30;CEST;16:45;CEST;-29,050
31.03.2024;16:45;CEST;17:00;CEST;-7,160
31.03.2024;17:00;CEST;17:15;CEST;-31,980
31.03.2024;17:15;CEST;17:30;CEST;-16,900
31.03.2024;17:30;CEST;17:45;CEST;-3,230
31.03.2024;17:45;CEST;18:00;CEST;-6,670
31.03.2024;18:00;CEST;18:15;CEST;11,560
31.03.2024;18:15;CEST;18:30;CEST;24,790
31.03.2024;18:30;CEST;18:45;CEST;23,650
31.03.2024;18:45;CEST;19:00;CEST;69,160
31.03.2024;19:00;CEST;19:15;CEST;51,360
31.03.2024;19:15;CEST;19:30;CEST;72,780
31.03.2024;19:30;CEST;19:45;CEST;96,220
31.03.2024;19:45;CEST;20:00;CEST;64,420
31.03.2024;20:00;CEST;20:15;CEST;48,570
31.03.2024;20:15;CEST;20:30;CEST;57,220
31.03.2024;20:30;CEST;20:45;CEST;70,430
31.03.2024;20:45;CEST;21:00;CEST;76,900
31.03.2024;21:00;CEST;21:15;CEST;73,900
31.03.2024;21:15;CEST;21:30;CEST;64,020
31.03.2024;21:30;CEST;21:45;CEST;63,520
31.03.2024;21:45;CEST;22:00;CEST;61,050
31.03.2024;22:00;CEST;22:15;CEST;99,860
31.03.2024;22:15;CEST;22:30;CEST;90,290
31.03.2024;22:30;CEST;22:45;CEST;87,550
31.03.2024;22:45;CEST;23:00;CEST;65,760
31.03.2024;23:00;CEST;23:15;CEST;65,780
31.03.2024;23:15;CEST;23:30;CEST;33,400
31.03.2024;23:30;CEST;23:45;CEST;19,100
31.03.2024;23:45;CEST;00:00;CEST;56,850
01.04.2024;00:00;CEST;00:15;CEST;75,160
01.04.2024;00:15;CEST;00:30;CEST;92,130
01.04.2024;00:30;CEST;00:45;CEST;102,770
01.04.2024;00:45;CEST;01:00;CEST;94,730
01.04.2024;01:00;CEST;01:15;CEST;147,900
01.04.2024;01:15;CEST;01:30;CEST;68,840
01.04.2024;01:30;CEST;01:45;CEST;88,510
01.04.2024;01:45;CEST;01:00;CET;65,740
01.04.2024;02:00;CEST;02:15;CEST;82,710
01.04.2024;02:15;CEST;02:30;CEST;65,450
01.04.2024;02:30;CEST;02:45;CEST;67,320
01.04.2024;02:45;CEST;03:00;CEST;59,290
01.04.2024;03:00;CEST;03:15;CEST;80,460
01.04.2024;03:15;CEST;03:30;CEST;77,180
01.04.2024;03:30;CEST;03:45;CEST;61,220
01.04.2024;03:45;CEST;04:00;CEST;38,230
01.04.2024;04:00;CEST;04:15;CEST;33,890
01.04.2024;04:15;CEST;04:30;CEST;29,720
01.04.2024;04:30;CEST;04:45;CEST;40,270
01.04.2024;04:45;CEST;05:00;CEST;38,110
01.04.2024;05:00;CEST;05:15;CEST;39,140
01.04.2024;05:15;CEST;05:30;CEST;31,440
01.04.2024;05:30;CEST;05:45;CEST;31,530
01.04.2024;05:45;CEST;06:00;CEST;35,630
01.04.2024;06:00;CEST;06:15;CEST;40,910
01.04.2024;06:15;CEST;06:30;CEST;29,460
01.04.2024;06:30;CEST;06:45;CEST;74,780
01.04.2024;06:45;CEST;07:00;CEST;80,740
01.04.2024;07:00;CEST;07:15;CEST;59,630
01.04.2024;07:15;CEST;07:30;CEST;58,380
01.04.2024;07:30;CEST;07:45;CEST;54,780
01.04.2024;07:45;CEST;08:00;CEST;62,150
01.04.2024;08:00;CEST;08:15;CEST;51,590
01.04.2024;08:15;CEST;08:30;CEST;55,600
01.04.2024;08:30;CEST;08:45;CEST;67,750
01.04.2024;08:45;CEST;09:00;CEST;50,870
01.04.2024;09:00;CEST;09:15;CEST;52,530
01.04.2024;09:15;CEST;09:30;CEST;47,830
01.04.2024;09:30;CEST;09:45;CEST;75,250
01.04.2024;09:45;CEST;10:00;CEST;83,780
01.04.2024;10:00;CEST;10:15;CEST;108,170
01.04.2024;10:15;CEST;10:30;CEST;100,630
01.04.2024;10:30;CEST;10:45;CEST;99,750
01.04.2024;10:45;CEST;11:00;CEST;96,570
01.04.2024;11:00;CEST;11:15;CEST;104,300
01.04.2024;11:15;CEST;11:30;CEST;101,700
01.04.2024;11:30;CEST;11:45;CEST;79,090
01.04.2024;11:45;CEST;12:00;CEST;81,590
01.04.2024;12:00;CEST;12:15;CEST;74,620
01.04.2024;12:15;CEST;12:30;CEST;109,340
01.04.2024;12:30;CEST;12:45;CEST;114,160
01.04.2024;12:45;CEST;13:00;CEST;73,240
01.04.2024;13:00;CEST;13:15;CEST;122,530
01.04.2024;13:15;CEST;13:30;CEST;137,460
01.04.2024;13:30;CEST;13:45;CEST;60,370
01.04.2024;13:45;CEST;14:00;CEST;43,560
01.04.2024;14:00;CEST;14:15;CEST;28,750
01.04.2024;14:15;CEST;14:30;CEST;27,760
01.04.2024;14:30;CEST;14:45;CEST;25,440
01.04.2024;14:45;CEST;15:00;CEST;-14,300
01.04.2024;15:00;CEST;15:15;CEST;65,050
01.04.2024;15:15;CEST;15:30;CEST;39,740
01.04.2024;15:30;CEST;15:45;CEST;-2,430
01.04.2024;15:45;CEST;16:00;CEST;27,370
01.04.2024;16:00;CEST;16:15;CEST;-8,680
01.04.2024;16:15;CEST;16:30;CEST;66,150
01.04.2024;16:30;CEST;16:45;CEST;74,990
01.04.2024;16:45;CEST;17:00;CEST;98,550
01.04.2024;17:00;CEST;17:15;CEST;43,790
01.04.2024;17:15;CEST;17:30;CEST;25,500
01.04.2024;17:30;CEST;17:45;CEST;29,490
01.04.2024;17:45;CEST;18:00;CEST;63,040
01.04.2024;18:00;CEST;18:15;CEST;92,140
01.04.2024;18:15;CEST;18:30;CEST;400,200
01.04.2024;18:30;CEST;18:45;CEST;185,430
01.04.2024;18:45;CEST;19:00;CEST;85,070
01.04.2024;19:00;CEST;19:15;CEST;41,170
01.04.2024;19:15;CEST;19:30;CEST;33,560
01.04.2024;19:30;CEST;19:45;CEST;41,110
01.04.2024;19:45;CEST;20:00;CEST;58,600
01.04.2024;20:00;CEST;20:15;CEST;115,990
01.04.2024;20:15;CEST;20:30;CEST;87,280
01.04.2024;20:30;CEST;20:45;CEST;86,910
01.04.2024;20:45;CEST;21:00;CEST;43,340
01.04.2024;21:00;CEST;21:15;CEST;75,960
01.04.2024;21:15;CEST;21:30;CEST;65,480
01.04.2024;21:30;CEST;21:45;CEST;9,960
01.04.2024;21:45;CEST;22:00;CEST;15,100
01.04.2024;22:00;CEST;22:15;CEST;24,070
01.04.2024;22:15;CEST;22:30;CEST;18,940
01.04.2024;22:30;CEST;22:45;CEST;27,420
01.04.2024;22:45;CEST;23:00;CEST;37,650
01.04.2024;23:00;CEST;23:15;CEST;59,090
01.04.2024;23:15;CEST;23:30;CEST;50,910
01.04.2024;23:30;CEST;23:45;CEST;49,300
01.04.2024;23:45;CEST;00:00;CEST;49,660
02.04.2024;00:00;CEST;00:15;CEST;41,180
02.04.2024;00:15;CEST;00:30;CEST;44,320
02.04.2024;00:30;CEST;00:45;CEST;32,560
02.04.2024;00:45;CEST;01:00;CEST;7,250
02.04.2024;01:00;CEST;01:15;CEST;20,480
02.04.2024;01:15;CEST;01:30;CEST;-1,340
02.04.2024;01:30;CEST;01:45;CEST;-14,970
02.04.2024;01:45;CEST;02:00;CEST;-16,660
02.04.2024;02:00;CEST;02:15;CEST;0,490
02.04.2024;02:15;CEST;02:30;CEST;-13,190
02.04.2024;02:30;CEST;02:45;CEST;-19,630
02.04.2024;02:45;CEST;03:00;CEST;-25,430
02.04.2024;03:00;CEST;03:15;CEST;-3,920
02.04.2024;03:15;CEST;03:30;CEST;-1,510
02.04.2024;03:30;CEST;03:45;CEST;2,470
02.04.2024;03:45;CEST;04:00;CEST;29,850
02.04.2024;04:00;CEST;04:15;CEST;-11,470
02.04.2024;04:15;CEST;04:30;CEST;-6,430
02.04.2024;04:30;CEST;04:45;CEST;4,470
02.04.2024;04:45;CEST;05:00;CEST;7,330
02.04.2024;05:00;CEST;05:15;CEST;5,360
02.04.2024;05:15;CEST;05:30;CEST;2,070
02.04.2024;05:30;CEST;05:45;CEST;57,240
02.04.2024;05:45;CEST;06:00;CEST;56,580
02.04.2024;06:00;CEST;06:15;CEST;44,690
02.04.2024;06:15;CEST;06:30;CEST;53,200
02.04.2024;06:30;CEST;06:45;CEST;87,800
02.04.2024;06:45;CEST;07:00;CEST;96,360
02.04.2024;07:00;CEST;07:15;CEST;498,120
02.04.2024;07:15;CEST;07:30;CEST;109,490
02.04.2024;07:30;CEST;07:45;CEST;46,820
02.04.2024;07:45;CEST;08:00;CEST;46,230
02.04.2024;08:00;CEST;08:15;CEST;73,880
02.04.2024;08:15;CEST;08:30;CEST;46,050
02.04.2024;08:30;CEST;08:45;CEST;25,590
02.04.2024;08:45;CEST;09:00;CEST;-2,860
02.04.2024;09:00;CEST;09:15;CEST;28,990
02.04.2024;09:15;CEST;09:30;CEST;0,530
02.04.2024;09:30;CEST;09:45;CEST;-0,330
02.04.2024;09:45;CEST;10:00;CEST;-14,000
02.04.2024;10:00;CEST;10:15;CEST;38,600
02.04.2024;10:15;CEST;10:30;CEST;70,300
02.04.2024;10:30;CEST;10:45;CEST;58,150
02.04.2024;10:45;CEST;11:00;CEST;56,110
02.04.2024;11:00;CEST;11:15;CEST;53,860
02.04.2024;11:15;CEST;11:30;CEST;53,260
02.04.2024;11:30;CEST;11:45;CEST;13,640
02.04.2024;11:45;CEST;12:00;CEST;9,780
02.04.2024;12:00;CEST;12:15;CEST;3,030
02.04.2024;12:15;CEST;12:30;CEST;8,660
02.04.2024;12:30;CEST;12:45;CEST;8,750
02.04.2024;12:45;CEST;13:00;CEST;2,400
02.04.2024;13:00;CEST;13:15;CEST;31,920
02.04.2024;13:15;CEST;13:30;CEST;-3,130
02.04.2024;13:30;CEST;13:45;CEST;-10,030
02.04.2024;13:45;CEST;14:00;CEST;-9,980
02.04.2024;14:00;CEST;14:15;CEST;-2,380
02.04.2024;14:15;CEST;14:30;CEST;-2,850
02.04.2024;14:30;CEST;14:45;CEST;-24,640
02.04.2024;14:45;CEST;15:00;CEST;-7,440
02.04.2024;15:00;CEST;15:15;CEST;-40,640
02.04.2024;15:15;CEST;15:30;CEST;-14,090
02.04.2024;15:30;CEST;15:45;CEST;-20,380
02.04.2024;15:45;CEST;16:00;CEST;-11,430
02.04.2024;16:00;CEST;16:15;CEST;-32,430
02.04.2024;16:15;CEST;16:30;CEST;-23,370
02.04.2024;16:30;CEST;16:45;CEST;-7,630
02.04.2024;16:45;CEST;17:00;CEST;3,620
02.04.2024;17:00;CEST;17:15;CEST;-24,070
02.04.2024;17:15;CEST;17:30;CEST;24,820
02.04.2024;17:30;CEST;17:45;CEST;1,230
02.04.2024;17:45;CEST;18:00;CEST;50,000
02.04.2024;18:00;CEST;18:15;CEST;4,910
02.04.2024;18:15;CEST;18:30;CEST;47,270
02.04.2024;18:30;CEST;18:45;CEST;87,490
02.04.2024;18:45;CEST;19:00;CEST;145,830
02.04.2024;19:00;CEST;19:15;CEST;90,610
02.04.2024;19:15;CEST;19:30;CEST;223,990
02.04.2024;19:30;CEST;19:45;CEST;863,720
02.04.2024;19:45;CEST;20:00;CEST;989,200
02.04.2024;20:00;CEST;20:15;CEST;105,370
02.04.2024;20:15;CEST;20:30;CEST;111,430
02.04.2024;20:30;CEST;20:45;CEST;159,070
02.04.2024;20:45;CEST;21:00;CEST;98,230
02.04.2024;21:00;CEST;21:15;CEST;116,410
02.04.2024;21:15;CEST;21:30;CEST;92,760
02.04.2024;21:30;CEST;21:45;CEST;72,390
02.04.2024;21:45;CEST;22:00;CEST;68,590
02.04.2024;22:00;CEST;22:15;CEST;99,100
02.04.2024;22:15;CEST;22:30;CEST;88,880
02.04.2024;22:30;CEST;22:45;CEST;105,050
02.04.2024;22:45;CEST;23:00;CEST;109,260
02.04.2024;23:00;CEST;23:15;CEST;98,820
02.04.2024;23:15;CEST;23:30;CEST;90,810
02.04.2024;23:30;CEST;23:45;CEST;72,310
02.04.2024;23:45;CEST;00:00;CEST;59,260
03.04.2024;00:00;CEST;00:15;CEST;61,430
03.04.2024;00:15;CEST;00:30;CEST;86,940
03.04.2024;00:30;CEST;00:45;CEST;64,890
03.04.2024;00:45;CEST;01:00;CEST;48,400
03.04.2024;01:00;CEST;01:15;CEST;80,560
03.04.2024;01:15;CEST;01:30;CEST;59,130
03.04.2024;01:30;CEST;01:45;CEST;46,280
03.04.2024;01:45;CEST;02:00;CEST;53,870
03.04.2024;02:00;CEST;02:15;CEST;62,570
03.04.2024;02:15;CEST;02:30;CEST;46,940
03.04.2024;02:30;CEST;02:45;CEST;50,000
03.04.2024;02:45;CEST;03:00;CEST;55,330
03.04.2024;03:00;CEST;03:15;CEST;56,100
03.04.2024;03:15;CEST;03:30;CEST;65,490
03.04.2024;03:30;CEST;03:45;CEST;65,740
03.04.2024;03:45;CEST;04:00;CEST;71,090
03.04.2024;04:00;CEST;04:15;CEST;63,330
03.04.2024;04:15;CEST;04:30;CEST;51,070
03.04.2024;04:30;CEST;04:45;CEST;22,750
03.04.2024;04:45;CEST;05:00;CEST;32,440
03.04.2024;05:00;CEST;05:15;CEST;4,080
03.04.2024;05:15;CEST;05:30;CEST;37,330
03.04.2024;05:30;CEST;05:45;CEST;29,230
03.04.2024;05:45;CEST;06:00;CEST;55,580
03.04.2024;06:00;CEST;06:15;CEST;36,590
03.04.2024;06:15;CEST;06:30;CEST;65,460
03.04.2024;06:30;CEST;06:45;CEST;75,040
03.04.2024;06:45;CEST;07:00;CEST;84,470
03.04.2024;07:00;CEST;07:15;CEST;75,380
03.04.2024;07:15;CEST;07:30;CEST;61,340
03.04.2024;07:30;CEST;07:45;CEST;56,630
03.04.2024;07:45;CEST;08:00;CEST;66,620
03.04.2024;08:00;CEST;08:15;CEST;78,430
03.04.2024;08:15;CEST;08:30;CEST;55,530
03.04.2024;08:30;CEST;08:45;CEST;54,790
03.04.2024;08:45;CEST;09:00;CEST;53,830
03.04.2024;09:00;CEST;09:15;CEST;80,040
03.04.2024;09:15;CEST;09:30;CEST;63,480
03.04.2024;09:30;CEST;09:45;CEST;56,610
03.04.2024;09:45;CEST;10:00;CEST;57,110
03.04.2024;10:00;CEST;10:15;CEST;77,610
03.04.2024;10:15;CEST;10:30;CEST;53,490
03.04.2024;10:30;CEST;10:45;CEST;58,090
03.04.2024;10:45;CEST;11:00;CEST;48,340
03.04.2024;11:00;CEST;11:15;CEST;62,760
03.04.2024;11:15;CEST;11:30;CEST;64,140
03.04.2024;11:30;CEST;11:45;CEST;58,280
03.04.2024;11:45;CEST;12:00;CEST;71,400
03.04.2024;12:00;CEST;12:15;CEST;72,060
03.04.2024;12:15;CEST;12:30;CEST;88,900
03.04.2024;12:30;CEST;12:45;CEST;43,320
03.04.2024;12:45;CEST;13:00;CEST;49,710
03.04.2024;13:00;CEST;13:15;CEST;71,470
03.04.2024;13:15;CEST;13:30;CEST;90,180
03.04.2024;13:30;CEST;13:45;CEST;73,440
03.04.2024;13:45;CEST;14:00;CEST;49,090
03.04.2024;14:00;CEST;14:15;CEST;61,350
03.04.2024;14:15;CEST;14:30;CEST;55,880
03.04.2024;14:30;CEST;14:45;CEST;48,280
03.04.2024;14:45;CEST;15:00;CEST;70,320
03.04.2024;15:00;CEST;15:15;CEST;50,070
03.04.2024;15:15;CEST;15:30;CEST;66,400
03.04.2024;15:30;CEST;15:45;CEST;55,120
03.04.2024;15:45;CEST;16:00;CEST;61,920
03.04.2024;16:00;CEST;16:15;CEST;52,750
03.04.2024;16:15;CEST;16:30;CEST;76,760
03.04.2024;16:30;CEST;16:45;CEST;83,300
03.04.2024;16:45;CEST;17:00;CEST;87,720
03.04.2024;17:00;CEST;17:15;CEST;50,510
03.04.2024;17:15;CEST;17:30;CEST;57,390
03.04.2024;17:30;CEST;17:45;CEST;66,170
03.04.2024;17:45;CEST;18:00;CEST;68,190
03.04.2024;18:00;CEST;18:15;CEST;59,250
03.04.2024;18:15;CEST;18:30;CEST;62,250
03.04.2024;18:30;CEST;18:45;CEST;78,970
03.04.2024;18:45;CEST;19:00;CEST;119,170
03.04.2024;19:00;CEST;19:15;CEST;106,020
03.04.2024;19:15;CEST;19:30;CEST;96,880
03.04.2024;19:30;CEST;19:45;CEST;80,070
03.04.2024;19:45;CEST;20:00;CEST;74,440
03.04.2024;20:00;CEST;20:15;CEST;99,840
03.04.2024;20:15;CEST;20:30;CEST;61,200
03.04.2024;20:30;CEST;20:45;CEST;72,560
03.04.2024;20:45;CEST;21:00;CEST;64,720
03.04.2024;21:00;CEST;21:15;CEST;92,490
03.04.2024;21:15;CEST;21:30;CEST;81,180
03.04.2024;21:30;CEST;21:45;CEST;48,500
03.04.2024;21:45;CEST;22:00;CEST;38,200
03.04.2024;22:00;CEST;22:15;CEST;63,530
03.04.2024;22:15;CEST;22:30;CEST;56,930
03.04.2024;22:30;CEST;22:45;CEST;46,130
03.04.2024;22:45;CEST;23:00;CEST;48,380
03.04.2024;23:00;CEST;23:15;CEST;83,300
03.04.2024;23:15;CEST;23:30;CEST;67,980
03.04.2024;23:30;CEST;23:45;CEST;65,820
03.04.2024;23:45;CEST;00:00;CEST;49,110
04.04.2024;00:00;CEST;00:15;CEST;92,160
04.04.2024;00:15;CEST;00:30;CEST;101,680
04.04.2024;00:30;CEST;00:45;CEST;88,020
04.04.2024;00:45;CEST;01:00;CEST;80,260
04.04.2024;01:00;CEST;01:15;CEST;97,170
04.04.2024;01:15;CEST;01:30;CEST;73,540
04.04.2024;01:30;CEST;01:45;CEST;44,870
04.04.2024;01:45;CEST;02:00;CEST;27,070
04.04.2024;02:00;CEST;02:15;CEST;44,290
04.04.2024;02:15;CEST;02:30;CEST;49,290
04.04.2024;02:30;CEST;02:45;CEST;63,400
04.04.2024;02:45;CEST;03:00;CEST;66,850
04.04.2024;03:00;CEST;03:15;CEST;65,730
04.04.2024;03:15;CEST;03:30;CEST;52,230
04.04.2024;03:30;CEST;03:45;CEST;36,270
04.04.2024;03:45;CEST;04:00;CEST;44,840
04.04.2024;04:00;CEST;04:15;CEST;47,760
04.04.2024;04:15;CEST;04:30;CEST;81,900
04.04.2024;04:30;CEST;04:45;CEST;80,280
04.04.2024;04:45;CEST;05:00;CEST;77,680
04.04.2024;05:00;CEST;05:15;CEST;62,560
04.04.2024;05:15;CEST;05:30;CEST;70,670
04.04.2024;05:30;CEST;05:45;CEST;67,200
04.04.2024;05:45;CEST;06:00;CEST;58,460
04.04.2024;06:00;CEST;06:15;CEST;49,230
04.04.2024;06:15;CEST;06:30;CEST;65,160
04.04.2024;06:30;CEST;06:45;CEST;60,360
04.04.2024;06:45;CEST;07:00;CEST;52,660
04.04.2024;07:00;CEST;07:15;CEST;49,030
04.04.2024;07:15;CEST;07:30;CEST;33,460
04.04.2024;07:30;CEST;07:45;CEST;45,300
04.04.2024;07:45;CEST;08:00;CEST;44,670
04.04.2024;08:00;CEST;08:15;CEST;71,700
04.04.2024;08:15;CEST;08:30;CEST;59,740
04.04.2024;08:30;CEST;08:45;CEST;50,930
04.04.2024;08:45;CEST;09:00;CEST;45,390
04.04.2024;09:00;CEST;09:15;CEST;62,520
04.04.2024;09:15;CEST;09:30;CEST;62,380
04.04.2024;09:30;CEST;09:45;CEST;73,540
04.04.2024;09:45;CEST;10:00;CEST;52,820
04.04.2024;10:00;CEST;10:15;CEST;49,260
04.04.2024;10:15;CEST;10:30;CEST;55,300
04.04.2024;10:30;CEST;10:45;CEST;80,550
04.04.2024;10:45;CEST;11:00;CEST;78,230
04.04.2024;11:00;CEST;11:15;CEST;66,860
04.04.2024;11:15;CEST;11:30;CEST;79,490
04.04.2024;11:30;CEST;11:45;CEST;75,990
04.04.2024;11:45;CEST;12:00;CEST;75,450
04.04.2024;12:00;CEST;12:15;CEST;50,190
04.04.2024;12:15;CEST;12:30;CEST;56,210
04.04.2024;12:30;CEST;12:45;CEST;35,810
04.04.2024;12:45;CEST;13:00;CEST;30,290
04.04.2024;13:00;CEST;13:15;CEST;45,220
04.04.2024;13:15;CEST;13:30;CEST;48,950
04.04.2024;13:30;CEST;13:45;CEST;55,330
04.04.2024;13:45;CEST;14:00;CEST;34,560
04.04.2024;14:00;CEST;14:15;CEST;49,140
04.04.2024;14:15;CEST;14:30;CEST;39,270
04.04.2024;14:30;CEST;14:45;CEST;44,070
04.04.2024;14:45;CEST;15:00;CEST;44,510
04.04.2024;15:00;CEST;15:15;CEST;-12,000
04.04.2024;15:15;CEST;15:30;CEST;-0,760
04.04.2024;15:30;CEST;15:45;CEST;-7,250
04.04.2024;15:45;CEST;16:00;CEST;-14,120
04.04.2024;16:00;CEST;16:15;CEST;3,360
04.04.2024;16:15;CEST;16:30;CEST;2,190
04.04.2024;16:30;CEST;16:45;CEST;-7,620
04.04.2024;16:45;CEST;17:00;CEST;10,870
04.04.2024;17:00;CEST;17:15;CEST;10,120
04.04.2024;17:15;CEST;17:30;CEST;22,410
04.04.2024;17:30;CEST;17:45;CEST;-2,440
04.04.2024;17:45;CEST;18:00;CEST;67,280
04.04.2024;18:00;CEST;18:15;CEST;-34,490
04.04.2024;18:15;CEST;18:30;CEST;-4,410
04.04.2024;18:30;CEST;18:45;CEST;1,040
04.04.2024;18:45;CEST;19:00;CEST;13,040
04.04.2024;19:00;CEST;19:15;CEST;20,010
04.04.2024;19:15;CEST;19:30;CEST;53,190
04.04.2024;19:30;CEST;19:45;CEST;86,770
