Datum;Zeitzone;von;bis;Einheit;AEP Modul 1;AEP Modul 2;AEP Modul 3
21.04.2024;CEST;14:45;15:00;EUR/MWh;-16,57;2,16;N.E.
21.04.2024;CEST;15:00;15:15;EUR/MWh;-10,45;-2,64;N.E.
21.04.2024;CEST;15:15;15:30;EUR/MWh;2,05;20,08;N.E.
21.04.2024;CEST;15:30;15:45;EUR/MWh;88,20;14,50;N.E.
21.04.2024;CEST;15:45;16:00;EUR/MWh;90,18;53,76;N.E.
21.04.2024;CEST;16:00;16:15;EUR/MWh;-160,90;51,90;N.E.
21.04.2024;CEST;16:15;16:30;EUR/MWh;-4,12;55,52;N.E.
21.04.2024;CEST;16:30;16:45;EUR/MWh;110,72;54,70;N.E.
21.04.2024;CEST;16:45;17:00;EUR/MWh;109,91;35,76;N.E.
21.04.2024;CEST;17:00;17:15;EUR/MWh;128,14;-6,61;N.E.
21.04.2024;CEST;17:15;17:30;EUR/MWh;133,47;14,01;N.E.
21.04.2024;CEST;17:30;17:45;EUR/MWh;126,56;107,29;N.E.
21.04.2024;CEST;17:45;18:00;EUR/MWh;127,32;186,30;N.E.
21.04.2024;CEST;18:00;18:15;EUR/MWh;119,20;73,08;N.E.
21.04.2024;CEST;18:15;18:30;EUR/MWh;168,60;71,83;N.E.
21.04.2024;CEST;18:30;18:45;EUR/MWh;132,02;120,11;N.E.
21.04.2024;CEST;18:45;19:00;EUR/MWh;-80,28;120,64;N.E.
21.04.2024;CEST;19:00;19:15;EUR/MWh;-174,60;59,21;N.E.
21.04.2024;CEST;19:15;19:30;EUR/MWh;-135,35;39,18;N.E.
21.04.2024;CEST;19:30;19:45;EUR/MWh;176,43;52,00;N.E.
