Datum;Zeitzone;von;bis;Einheit;AEP Modul 1;AEP Modul 2;AEP Modul 3
2024-11-20;CET;01:00;01:15;EUR/MWh;93,30;N.E.;N.E.
2024-11-20;CET;01:15;01:30;EUR/MWh;N.E.;73,17;N.E.
2024-11-20;CET;01:30;01:45;EUR/MWh;161,22;N.E.;N.E.
2024-11-20;CET;01:45;02:00;EUR/MWh;112,32;N.E.;N.E.
2024-11-20;CET;02:00;02:15;EUR/MWh;122,39;N.E.;N.E.
2024-11-20;CET;02:15;02:30;EUR/MWh;54,31;N.E.;N.E.
2024-11-20;CET;02:30;02:45;EUR/MWh;48,72;N.E.;N.E.
2024-11-20;CET;02:45;03:00;EUR/MWh;35,02;N.E.;N.E.
2024-11-20;CET;03:00;03:15;EUR/MWh;114,21;N.E.;N.E.
2024-11-20;CET;03:15;03:30;EUR/MWh;127,90;N.E.;N.E.
2024-11-20;CET;03:30;03:45;EUR/MWh;135,56;N.E.;N.E.
2024-11-20;CET;03:45;04:00;EUR/MWh;N.E.;93,05;N.E.
2024-11-20;CET;04:00;04:15;EUR/MWh;N.E.;141,62;N.E.
2024-11-20;CET;04:15;04:30;EUR/MWh;N.E.;118,00;N.E.
2024-11-20;CET;04:30;04:45;EUR/MWh;N.E.;134,34;N.E.
2024-11-20;CET;04:45;05:00;EUR/MWh;63,62;N.E.;N.E.
2024-11-20;CET;05:00;05:15;EUR/MWh;-59,15;N.E.;N.E.
2024-11-20;CET;05:15;05:30;EUR/MWh;-181,46;N.E.;N.E.
2024-11-20;CET;05:30;05:45;EUR/MWh;-29,68;N.E.;N.E.
2024-11-20;CET;05:45;06:00;EUR/MWh;172,30;N.E.;N.E.
2024-11-20;CET;06:00;06:15;EUR/MWh;-45,72;N.E.;N.E.
2024-11-20;CET;06:15;06:30;EUR/MWh;37,44;N.E.;N.E.
2024-11-20;CET;06:30;06:45;EUR/MWh;29,62;N.E.;N.E.
2024-11-20;CET;06:45;07:00;EUR/MWh;30,20;N.E.;N.E.
2024-11-20;CET;07:00;07:15;EUR/MWh;29,75;N.E.;N.E.
2024-11-20;CET;07:15;07:30;EUR/MWh;173,89;N.E.;N.E.
2024-11-20;CET;07:30;07:45;EUR/MWh;173,28;N.E.;N.E.
2024-11-20;CET;07:45;08:00;EUR/MWh;191,95;N.E.;N.E.
2024-11-20;CET;08:00;08:15;EUR/MWh;182,66;N.E.;N.E.
2024-11-20;CET;08:15;08:30;EUR/MWh;N.E.;161,98;N.E.
2024-11-20;CET;08:30;08:45;EUR/MWh;N.E.;166,86;N.E.
2024-11-20;CET;08:45;09:00;EUR/MWh;N.E.;179,29;N.E.
2024-11-20;CET;09:00;09:15;EUR/MWh;67,72;N.E.;N.E.
2024-11-20;CET;09:15;09:30;EUR/MWh;52,66;N.E.;N.E.
2024-11-20;CET;09:30;09:45;EUR/MWh;173,27;N.E.;N.E.
2024-11-20;CET;09:45;10:00;EUR/MWh;94,57;N.E.;N.E.
2024-11-20;CET;10:00;10:15;EUR/MWh;63,64;N.E.;N.E.
2024-11-20;CET;10:15;10:30;EUR/MWh;176,79;N.E.;N.E.
2024-11-20;CET;10:30;10:45;EUR/MWh;54,38;N.E.;N.E.
2024-11-20;CET;10:45;11:00;EUR/MWh;42,92;N.E.;N.E.
2024-11-20;CET;11:00;11:15;EUR/MWh;47,89;N.E.;N.E.
2024-11-20;CET;11:15;11:30;EUR/MWh;65,32;N.E.;N.E.
2024-11-20;CET;11:30;11:45;EUR/MWh;133,12;N.E.;N.E.
2024-11-20;CET;11:45;12:00;EUR/MWh;62,32;N.E.;N.E.
2024-11-20;CET;12:00;12:15;EUR/MWh;N.E.;112,06;N.E.
2024-11-20;CET;12:15;12:30;EUR/MWh;N.E.;103,33;N.E.
2024-11-20;CET;12:30;12:45;EUR/MWh;N.E.;84,40;N.E.
2024-11-20;CET;12:45;13:00;EUR/MWh;N.E.;87,30;N.E.
2024-11-20;CET;13:00;13:15;EUR/MWh;N.E.;50,73;N.E.
2024-11-20;CET;13:15;13:30;EUR/MWh;N.E.;54,90;N.E.
2024-11-20;CET;13:30;13:45;EUR/MWh;181,01;N.E.;N.E.
2024-11-20;CET;13:45;14:00;EUR/MWh;183,84;N.E.;N.E.
2024-11-20;CET;14:00;14:15;EUR/MWh;180,23;N.E.;N.E.
2024-11-20;CET;14:15;14:30;EUR/MWh;185,72;N.E.;N.E.
2024-11-20;CET;14:30;14:45;EUR/MWh;139,90;N.E.;N.E.
2024-11-20;CET;14:45;15:00;EUR/MWh;34,71;N.E.;N.E.
2024-11-20;CET;15:00;15:15;EUR/MWh;25,73;N.E.;N.E.
2024-11-20;CET;15:15;15:30;EUR/MWh;68,12;N.E.;N.E.
2024-11-20;CET;15:30;15:45;EUR/MWh;N.E.;127,79;N.E.
2024-11-20;CET;15:45;16:00;EUR/MWh;N.E.;113,66;N.E.
2024-11-20;CET;16:00;16:15;EUR/MWh;70,51;N.E.;N.E.
2024-11-20;CET;16:15;16:30;EUR/MWh;54,65;N.E.;N.E.
2024-11-20;CET;16:30;16:45;EUR/MWh;55,56;N.E.;N.E.
2024-11-20;CET;16:45;17:00;EUR/MWh;52,37;N.E.;N.E.
2024-11-20;CET;17:00;17:15;EUR/MWh;171,07;N.E.;N.E.
2024-11-20;CET;17:15;17:30;EUR/MWh;203,93;N.E.;N.E.
2024-11-20;CET;17:30;17:45;EUR/MWh;175,84;N.E.;N.E.
2024-11-20;CET;17:45;18:00;EUR/MWh;37,76;N.E.;N.E.
2024-11-20;CET;18:00;18:15;EUR/MWh;N.E.;113,04;N.E.
2024-11-20;CET;18:15;18:30;EUR/MWh;N.E.;119,10;N.E.
2024-11-20;CET;18:30;18:45;EUR/MWh;N.E.;80,44;N.E.
2024-11-20;CET;18:45;19:00;EUR/MWh;N.E.;112,85;N.E.
2024-11-20;CET;19:00;19:15;EUR/MWh;N.E.;89,46;N.E.
2024-11-20;CET;19:15;19:30;EUR/MWh;101,01;N.E.;N.E.
2024-11-20;CET;19:30;19:45;EUR/MWh;157,07;N.E.;N.E.
2024-11-20;CET;19:45;20:00;EUR/MWh;178,17;N.E.;N.E.
2024-11-20;CET;20:00;20:15;EUR/MWh;164,81;N.E.;N.E.
2024-11-20;CET;20:15;20:30;EUR/MWh;162,17;N.E.;N.E.
2024-11-20;CET;20:30;20:45;EUR/MWh;99,03;N.E.;N.E.
2024-11-20;CET;20:45;21:00;EUR/MWh;79,27;N.E.;N.E.
2024-11-20;CET;21:00;21:15;EUR/MWh;52,41;N.E.;N.E.
2024-11-20;CET;21:15;21:30;EUR/MWh;47,27;N.E.;N.E.
2024-11-20;CET;21:30;21:45;EUR/MWh;62,49;N.E.;N.E.
2024-11-20;CET;21:45;22:00;EUR/MWh;63,16;N.E.;N.E.
2024-11-20;CET;22:00;22:15;EUR/MWh;212,94;N.E.;N.E.
2024-11-20;CET;22:15;22:30;EUR/MWh;138,23;N.E.;N.E.
2024-11-20;CET;22:30;22:45;EUR/MWh;224,04;N.E.;N.E.
2024-11-20;CET;22:45;23:00;EUR/MWh;53,94;N.E.;N.E.
2024-11-20;CET;23:00;23:15;EUR/MWh;70,67;N.E.;N.E.
2024-11-20;CET;23:15;23:30;EUR/MWh;58,57;N.E.;N.E.
2024-11-20;CET;23:30;23:45;EUR/MWh;54,10;N.E.;N.E.
2024-11-20;CET;23:45;00:00;EUR/MWh;31,23;N.E.;N.E.
2024-11-21;CET;00:00;00:15;EUR/MWh;N.E.;81,41;N.E.
2024-11-21;CET;00:15;00:30;EUR/MWh;N.E.;68,44;N.E.
2024-11-21;CET;00:30;00:45;EUR/MWh;N.E.;65,82;N.E.
2024-11-21;CET;00:45;01:00;EUR/MWh;N.E.;73,18;N.E.
2024-11-21;CET;01:00;01:15;EUR/MWh;N.E.;73,97;N.E.
2024-11-21;CET;01:15;01:30;EUR/MWh;N.E.;60,07;N.E.
2024-11-21;CET;01:30;01:45;EUR/MWh;N.E.;53,22;N.E.
2024-11-21;CET;01:45;02:00;EUR/MWh;100,68;N.E.;N.E.
2024-11-21;CET;02:00;02:15;EUR/MWh;N.E.;145,04;N.E.
2024-11-21;CET;02:15;02:30;EUR/MWh;77,71;N.E.;N.E.
2024-11-21;CET;02:30;02:45;EUR/MWh;N.E.;67,32;N.E.
2024-11-21;CET;02:45;03:00;EUR/MWh;40,73;N.E.;N.E.
2024-11-21;CET;03:00;03:15;EUR/MWh;113,08;N.E.;N.E.
2024-11-21;CET;03:15;03:30;EUR/MWh;N.E.;70,73;N.E.
2024-11-21;CET;03:30;03:45;EUR/MWh;N.E.;93,03;N.E.
2024-11-21;CET;03:45;04:00;EUR/MWh;129,86;N.E.;N.E.
2024-11-21;CET;04:00;04:15;EUR/MWh;179,89;N.E.;N.E.
2024-11-21;CET;04:15;04:30;EUR/MWh;132,18;N.E.;N.E.
2024-11-21;CET;04:30;04:45;EUR/MWh;101,65;N.E.;N.E.
2024-11-21;CET;04:45;05:00;EUR/MWh;100,23;N.E.;N.E.
2024-11-21;CET;05:00;05:15;EUR/MWh;31,14;N.E.;N.E.
2024-11-21;CET;05:15;05:30;EUR/MWh;53,45;N.E.;N.E.
2024-11-21;CET;05:30;05:45;EUR/MWh;21,51;N.E.;N.E.
2024-11-21;CET;05:45;06:00;EUR/MWh;8,02;N.E.;N.E.
2024-11-21;CET;06:00;06:15;EUR/MWh;2,83;N.E.;N.E.
2024-11-21;CET;06:15;06:30;EUR/MWh;206,04;N.E.;N.E.
2024-11-21;CET;06:30;06:45;EUR/MWh;257,79;N.E.;N.E.
2024-11-21;CET;06:45;07:00;EUR/MWh;217,79;N.E.;N.E.
2024-11-21;CET;07:00;07:15;EUR/MWh;-13,71;N.E.;N.E.
2024-11-21;CET;07:15;07:30;EUR/MWh;32,92;N.E.;N.E.
2024-11-21;CET;07:30;07:45;EUR/MWh;2,16;N.E.;N.E.
2024-11-21;CET;07:45;08:00;EUR/MWh;28,51;N.E.;N.E.
2024-11-21;CET;08:00;08:15;EUR/MWh;54,16;N.E.;N.E.
2024-11-21;CET;08:15;08:30;EUR/MWh;N.E.;88,10;N.E.
2024-11-21;CET;08:30;08:45;EUR/MWh;N.E.;83,61;N.E.
2024-11-21;CET;08:45;09:00;EUR/MWh;159,90;N.E.;N.E.
2024-11-21;CET;09:00;09:15;EUR/MWh;174,29;N.E.;N.E.
2024-11-21;CET;09:15;09:30;EUR/MWh;85,90;N.E.;N.E.
2024-11-21;CET;09:30;09:45;EUR/MWh;58,41;N.E.;N.E.
2024-11-21;CET;09:45;10:00;EUR/MWh;35,14;N.E.;N.E.
2024-11-21;CET;10:00;10:15;EUR/MWh;56,62;N.E.;N.E.
2024-11-21;CET;10:15;10:30;EUR/MWh;N.E.;44,93;N.E.
2024-11-21;CET;10:30;10:45;EUR/MWh;48,26;N.E.;N.E.
2024-11-21;CET;10:45;11:00;EUR/MWh;N.E.;62,04;N.E.
2024-11-21;CET;11:00;11:15;EUR/MWh;N.E.;127,34;N.E.
2024-11-21;CET;11:15;11:30;EUR/MWh;82,79;N.E.;N.E.
2024-11-21;CET;11:30;11:45;EUR/MWh;49,34;N.E.;N.E.
2024-11-21;CET;11:45;12:00;EUR/MWh;20,67;N.E.;N.E.
2024-11-21;CET;12:00;12:15;EUR/MWh;13,01;N.E.;N.E.
2024-11-21;CET;12:15;12:30;EUR/MWh;N.E.;-1,11;N.E.
2024-11-21;CET;12:30;12:45;EUR/MWh;N.E.;25,49;N.E.
2024-11-21;CET;12:45;13:00;EUR/MWh;196,40;N.E.;N.E.
2024-11-21;CET;13:00;13:15;EUR/MWh;N.E.;84,14;N.E.
2024-11-21;CET;13:15;13:30;EUR/MWh;151,48;N.E.;N.E.
2024-11-21;CET;13:30;13:45;EUR/MWh;197,54;N.E.;N.E.
2024-11-21;CET;13:45;14:00;EUR/MWh;200,76;N.E.;N.E.
2024-11-21;CET;14:00;14:15;EUR/MWh;113,31;N.E.;N.E.
2024-11-21;CET;14:15;14:30;EUR/MWh;166,67;N.E.;N.E.
2024-11-21;CET;14:30;14:45;EUR/MWh;N.E.;209,30;N.E.
2024-11-21;CET;14:45;15:00;EUR/MWh;N.E.;301,25;N.E.
2024-11-21;CET;15:00;15:15;EUR/MWh;91,34;N.E.;N.E.
2024-11-21;CET;15:15;15:30;EUR/MWh;N.E.;225,07;N.E.
2024-11-21;CET;15:30;15:45;EUR/MWh;N.E.;429,58;N.E.
2024-11-21;CET;15:45;16:00;EUR/MWh;N.E.;368,24;N.E.
2024-11-21;CET;16:00;16:15;EUR/MWh;N.E.;161,64;N.E.
2024-11-21;CET;16:15;16:30;EUR/MWh;N.E.;182,97;N.E.
2024-11-21;CET;16:30;16:45;EUR/MWh;102,02;N.E.;N.E.
2024-11-21;CET;16:45;17:00;EUR/MWh;N.E.;235,21;N.E.
2024-11-21;CET;17:00;17:15;EUR/MWh;79,20;N.E.;N.E.
2024-11-21;CET;17:15;17:30;EUR/MWh;99,44;N.E.;N.E.
2024-11-21;CET;17:30;17:45;EUR/MWh;95,50;N.E.;N.E.
2024-11-21;CET;17:45;18:00;EUR/MWh;85,44;N.E.;N.E.
2024-11-21;CET;18:00;18:15;EUR/MWh;69,69;N.E.;N.E.
2024-11-21;CET;18:15;18:30;EUR/MWh;161,25;N.E.;N.E.
2024-11-21;CET;18:30;18:45;EUR/MWh;N.E.;109,74;N.E.
2024-11-21;CET;18:45;19:00;EUR/MWh;N.E.;81,59;N.E.
2024-11-21;CET;19:00;19:15;EUR/MWh;N.E.;113,06;N.E.
2024-11-21;CET;19:15;19:30;EUR/MWh;97,41;N.E.;N.E.
2024-11-21;CET;19:30;19:45;EUR/MWh;N.E.;128,41;N.E.
2024-11-21;CET;19:45;20:00;EUR/MWh;N.E.;119,72;N.E.
2024-11-21;CET;20:00;20:15;EUR/MWh;185,33;N.E.;N.E.
2024-11-21;CET;20:15;20:30;EUR/MWh;190,25;N.E.;N.E.
2024-11-21;CET;20:30;20:45;EUR/MWh;169,87;N.E.;N.E.
2024-11-21;CET;20:45;21:00;EUR/MWh;176,39;N.E.;N.E.
2024-11-21;CET;21:00;21:15;EUR/MWh;N.E.;248,12;N.E.
2024-11-21;CET;21:15;21:30;EUR/MWh;N.E.;195,06;N.E.
2024-11-21;CET;21:30;21:45;EUR/MWh;N.E.;181,82;N.E.
2024-11-21;CET;21:45;22:00;EUR/MWh;87,43;N.E.;N.E.
2024-11-21;CET;22:00;22:15;EUR/MWh;86,28;N.E.;N.E.
2024-11-21;CET;22:15;22:30;EUR/MWh;66,51;N.E.;N.E.
2024-11-21;CET;22:30;22:45;EUR/MWh;N.E.;113,57;N.E.
2024-11-21;CET;22:45;23:00;EUR/MWh;N.E.;101,66;N.E.
2024-11-21;CET;23:00;23:15;EUR/MWh;N.E.;127,67;N.E.
2024-11-21;CET;23:15;23:30;EUR/MWh;85,37;N.E.;N.E.
2024-11-21;CET;23:30;23:45;EUR/MWh;72,70;N.E.;N.E.
2024-11-21;CET;23:45;00:00;EUR/MWh;N.E.;80,74;N.E.
2024-11-22;CET;00:00;00:15;EUR/MWh;81,68;N.E.;N.E.
2024-11-22;CET;00:15;00:30;EUR/MWh;72,40;N.E.;N.E.
2024-11-22;CET;00:30;00:45;EUR/MWh;56,70;N.E.;N.E.
2024-11-22;CET;00:45;01:00;EUR/MWh;N.E.;45,62;N.E.
2024-11-22;CET;01:00;01:15;EUR/MWh;N.E.;70,15;N.E.
2024-11-22;CET;01:15;01:30;EUR/MWh;N.E.;47,38;N.E.
2024-11-22;CET;01:30;01:45;EUR/MWh;N.E.;60,10;N.E.
2024-11-22;CET;01:45;02:00;EUR/MWh;N.E.;55,94;N.E.
2024-11-22;CET;02:00;02:15;EUR/MWh;N.E.;65,49;N.E.
2024-11-22;CET;02:15;02:30;EUR/MWh;N.E.;12,67;N.E.
2024-11-22;CET;02:30;02:45;EUR/MWh;N.E.;39,98;N.E.
2024-11-22;CET;02:45;03:00;EUR/MWh;N.E.;34,79;N.E.
2024-11-22;CET;03:00;03:15;EUR/MWh;161,81;N.E.;N.E.
2024-11-22;CET;03:15;03:30;EUR/MWh;186,77;N.E.;N.E.
2024-11-22;CET;03:30;03:45;EUR/MWh;179,86;N.E.;N.E.
2024-11-22;CET;03:45;04:00;EUR/MWh;N.E.;142,30;N.E.
2024-11-22;CET;04:00;04:15;EUR/MWh;N.E.;81,90;N.E.
2024-11-22;CET;04:15;04:30;EUR/MWh;64,49;N.E.;N.E.
2024-11-22;CET;04:30;04:45;EUR/MWh;56,42;N.E.;N.E.
2024-11-22;CET;04:45;05:00;EUR/MWh;44,43;N.E.;N.E.
2024-11-22;CET;05:00;05:15;EUR/MWh;50,32;N.E.;N.E.
2024-11-22;CET;05:15;05:30;EUR/MWh;66,64;N.E.;N.E.
2024-11-22;CET;05:30;05:45;EUR/MWh;114,85;N.E.;N.E.
2024-11-22;CET;05:45;06:00;EUR/MWh;145,13;N.E.;N.E.
2024-11-22;CET;06:00;06:15;EUR/MWh;N.E.;123,62;N.E.
2024-11-22;CET;06:15;06:30;EUR/MWh;67,34;N.E.;N.E.
2024-11-22;CET;06:30;06:45;EUR/MWh;41,13;N.E.;N.E.
2024-11-22;CET;06:45;07:00;EUR/MWh;N.E.;159,14;N.E.
2024-11-22;CET;07:00;07:15;EUR/MWh;N.E.;151,31;N.E.
2024-11-22;CET;07:15;07:30;EUR/MWh;78,76;N.E.;N.E.
2024-11-22;CET;07:30;07:45;EUR/MWh;N.E.;148,83;N.E.
2024-11-22;CET;07:45;08:00;EUR/MWh;101,58;N.E.;N.E.
2024-11-22;CET;08:00;08:15;EUR/MWh;35,76;N.E.;N.E.
2024-11-22;CET;08:15;08:30;EUR/MWh;42,19;N.E.;N.E.
2024-11-22;CET;08:30;08:45;EUR/MWh;69,18;N.E.;N.E.
2024-11-22;CET;08:45;09:00;EUR/MWh;158,94;N.E.;N.E.
2024-11-22;CET;09:00;09:15;EUR/MWh;N.E.;197,24;N.E.
2024-11-22;CET;09:15;09:30;EUR/MWh;N.E.;179,20;N.E.
2024-11-22;CET;09:30;09:45;EUR/MWh;N.E.;157,60;N.E.
2024-11-22;CET;09:45;10:00;EUR/MWh;N.E.;154,94;N.E.
2024-11-22;CET;10:00;10:15;EUR/MWh;N.E.;207,67;N.E.
2024-11-22;CET;10:15;10:30;EUR/MWh;66,83;N.E.;N.E.
2024-11-22;CET;10:30;10:45;EUR/MWh;N.E.;155,17;N.E.
2024-11-22;CET;10:45;11:00;EUR/MWh;49,11;N.E.;N.E.
2024-11-22;CET;11:00;11:15;EUR/MWh;77,66;N.E.;N.E.
2024-11-22;CET;11:15;11:30;EUR/MWh;95,56;N.E.;N.E.
2024-11-22;CET;11:30;11:45;EUR/MWh;65,45;N.E.;N.E.
2024-11-22;CET;11:45;12:00;EUR/MWh;62,94;N.E.;N.E.
2024-11-22;CET;12:00;12:15;EUR/MWh;66,30;N.E.;N.E.
2024-11-22;CET;12:15;12:30;EUR/MWh;60,30;N.E.;N.E.
2024-11-22;CET;12:30;12:45;EUR/MWh;69,02;N.E.;N.E.
2024-11-22;CET;12:45;13:00;EUR/MWh;N.E.;73,54;N.E.
2024-11-22;CET;13:00;13:15;EUR/MWh;170,54;N.E.;N.E.
2024-11-22;CET;13:15;13:30;EUR/MWh;167,21;N.E.;N.E.
2024-11-22;CET;13:30;13:45;EUR/MWh;N.E.;171,72;N.E.
2024-11-22;CET;13:45;14:00;EUR/MWh;N.E.;154,93;N.E.
2024-11-22;CET;14:00;14:15;EUR/MWh;51,34;N.E.;N.E.
2024-11-22;CET;14:15;14:30;EUR/MWh;N.E.;118,59;N.E.
2024-11-22;CET;14:30;14:45;EUR/MWh;155,38;N.E.;N.E.
2024-11-22;CET;14:45;15:00;EUR/MWh;140,87;N.E.;N.E.
2024-11-22;CET;15:00;15:15;EUR/MWh;N.E.;109,33;N.E.
2024-11-22;CET;15:15;15:30;EUR/MWh;N.E.;121,36;N.E.
2024-11-22;CET;15:30;15:45;EUR/MWh;66,26;N.E.;N.E.
2024-11-22;CET;15:45;16:00;EUR/MWh;70,98;N.E.;N.E.
2024-11-22;CET;16:00;16:15;EUR/MWh;129,85;N.E.;N.E.
2024-11-22;CET;16:15;16:30;EUR/MWh;N.E.;167,21;N.E.
2024-11-22;CET;16:30;16:45;EUR/MWh;165,28;N.E.;N.E.
2024-11-22;CET;16:45;17:00;EUR/MWh;N.E.;163,00;N.E.
2024-11-22;CET;17:00;17:15;EUR/MWh;N.E.;142,80;N.E.
2024-11-22;CET;17:15;17:30;EUR/MWh;42,37;N.E.;N.E.
2024-11-22;CET;17:30;17:45;EUR/MWh;36,63;N.E.;N.E.
2024-11-22;CET;17:45;18:00;EUR/MWh;42,88;N.E.;N.E.
2024-11-22;CET;18:00;18:15;EUR/MWh;62,20;N.E.;N.E.
2024-11-22;CET;18:15;18:30;EUR/MWh;73,31;N.E.;N.E.
2024-11-22;CET;18:30;18:45;EUR/MWh;N.E.;96,55;N.E.
2024-11-22;CET;18:45;19:00;EUR/MWh;64,39;N.E.;N.E.
2024-11-22;CET;19:00;19:15;EUR/MWh;67,11;N.E.;N.E.
2024-11-22;CET;19:15;19:30;EUR/MWh;69,95;N.E.;N.E.
2024-11-22;CET;19:30;19:45;EUR/MWh;76,06;N.E.;N.E.
2024-11-22;CET;19:45;20:00;EUR/MWh;73,66;N.E.;N.E.
2024-11-22;CET;20:00;20:15;EUR/MWh;63,85;N.E.;N.E.
2024-11-22;CET;20:15;20:30;EUR/MWh;61,05;N.E.;N.E.
2024-11-22;CET;20:30;20:45;EUR/MWh;64,07;N.E.;N.E.
2024-11-22;CET;20:45;21:00;EUR/MWh;140,27;N.E.;N.E.
2024-11-22;CET;21:00;21:15;EUR/MWh;203,87;N.E.;N.E.
2024-11-22;CET;21:15;21:30;EUR/MWh;59,54;N.E.;N.E.
2024-11-22;CET;21:30;21:45;EUR/MWh;150,32;N.E.;N.E.
2024-11-22;CET;21:45;22:00;EUR/MWh;136,65;N.E.;N.E.
2024-11-22;CET;22:00;22:15;EUR/MWh;68,13;N.E.;N.E.
2024-11-22;CET;22:15;22:30;EUR/MWh;53,43;N.E.;N.E.
2024-11-22;CET;22:30;22:45;EUR/MWh;44,00;N.E.;N.E.
2024-11-22;CET;22:45;23:00;EUR/MWh;38,93;N.E.;N.E.
2024-11-22;CET;23:00;23:15;EUR/MWh;53,04;N.E.;N.E.
2024-11-22;CET;23:15;23:30;EUR/MWh;134,85;N.E.;N.E.
2024-11-22;CET;23:30;23:45;EUR/MWh;212,79;N.E.;N.E.
2024-11-22;CET;23:45;00:00;EUR/MWh;147,04;N.E.;N.E.
2024-11-23;CET;00:00;00:15;EUR/MWh;371,96;N.E.;N.E.
2024-11-23;CET;00:15;00:30;EUR/MWh;212,20;N.E.;N.E.
2024-11-23;CET;00:30;00:45;EUR/MWh;N.E.;185,31;N.E.
2024-11-23;CET;00:45;01:00;EUR/MWh;N.E.;148,00;N.E.
2024-11-23;CET;01:00;01:15;EUR/MWh;171,96;N.E.;N.E.
2024-11-23;CET;01:15;01:30;EUR/MWh;N.E.;226,93;N.E.
2024-11-23;CET;01:30;01:45;EUR/MWh;29,48;N.E.;N.E.
2024-11-23;CET;01:45;02:00;EUR/MWh;25,49;N.E.;N.E.
2024-11-23;CET;02:00;02:15;EUR/MWh;26,76;N.E.;N.E.
2024-11-23;CET;02:15;02:30;EUR/MWh;28,40;N.E.;N.E.
2024-11-23;CET;02:30;02:45;EUR/MWh;120,17;N.E.;N.E.
2024-11-23;CET;02:45;03:00;EUR/MWh;131,12;N.E.;N.E.
2024-11-23;CET;03:00;03:15;EUR/MWh;153,77;N.E.;N.E.
2024-11-23;CET;03:15;03:30;EUR/MWh;N.E.;153,73;N.E.
2024-11-23;CET;03:30;03:45;EUR/MWh;117,64;N.E.;N.E.
2024-11-23;CET;03:45;04:00;EUR/MWh;N.E.;128,96;N.E.
2024-11-23;CET;04:00;04:15;EUR/MWh;43,71;N.E.;N.E.
2024-11-23;CET;04:15;04:30;EUR/MWh;41,94;N.E.;N.E.
2024-11-23;CET;04:30;04:45;EUR/MWh;70,11;N.E.;N.E.
2024-11-23;CET;04:45;05:00;EUR/MWh;38,30;N.E.;N.E.
2024-11-23;CET;05:00;05:15;EUR/MWh;64,82;N.E.;N.E.
2024-11-23;CET;05:15;05:30;EUR/MWh;N.E.;71,64;N.E.
2024-11-23;CET;05:30;05:45;EUR/MWh;62,65;N.E.;N.E.
2024-11-23;CET;05:45;06:00;EUR/MWh;130,53;N.E.;N.E.
2024-11-23;CET;06:00;06:15;EUR/MWh;N.E.;65,20;N.E.
2024-11-23;CET;06:15;06:30;EUR/MWh;N.E.;58,53;N.E.
2024-11-23;CET;06:30;06:45;EUR/MWh;44,93;N.E.;N.E.
2024-11-23;CET;06:45;07:00;EUR/MWh;143,44;N.E.;N.E.
2024-11-23;CET;07:00;07:15;EUR/MWh;149,27;N.E.;N.E.
2024-11-23;CET;07:15;07:30;EUR/MWh;125,80;N.E.;N.E.
2024-11-23;CET;07:30;07:45;EUR/MWh;143,91;N.E.;N.E.
2024-11-23;CET;07:45;08:00;EUR/MWh;153,59;N.E.;N.E.
2024-11-23;CET;08:00;08:15;EUR/MWh;N.E.;136,70;N.E.
2024-11-23;CET;08:15;08:30;EUR/MWh;N.E.;136,21;N.E.
2024-11-23;CET;08:30;08:45;EUR/MWh;N.E.;141,15;N.E.
2024-11-23;CET;08:45;09:00;EUR/MWh;48,03;N.E.;N.E.
2024-11-23;CET;09:00;09:15;EUR/MWh;31,60;N.E.;N.E.
2024-11-23;CET;09:15;09:30;EUR/MWh;35,21;N.E.;N.E.
2024-11-23;CET;09:30;09:45;EUR/MWh;12,75;N.E.;N.E.
2024-11-23;CET;09:45;10:00;EUR/MWh;4,77;N.E.;N.E.
2024-11-23;CET;10:00;10:15;EUR/MWh;N.E.;20,79;N.E.
2024-11-23;CET;10:15;10:30;EUR/MWh;N.E.;6,76;N.E.
2024-11-23;CET;10:30;10:45;EUR/MWh;N.E.;19,38;N.E.
2024-11-23;CET;10:45;11:00;EUR/MWh;N.E.;22,89;N.E.
2024-11-23;CET;11:00;11:15;EUR/MWh;134,43;N.E.;N.E.
2024-11-23;CET;11:15;11:30;EUR/MWh;100,77;N.E.;N.E.
2024-11-23;CET;11:30;11:45;EUR/MWh;116,32;N.E.;N.E.
2024-11-23;CET;11:45;12:00;EUR/MWh;124,00;N.E.;N.E.
2024-11-23;CET;12:00;12:15;EUR/MWh;123,78;N.E.;N.E.
2024-11-23;CET;12:15;12:30;EUR/MWh;20,95;N.E.;N.E.
2024-11-23;CET;12:30;12:45;EUR/MWh;-11,11;N.E.;N.E.
2024-11-23;CET;12:45;13:00;EUR/MWh;-22,43;N.E.;N.E.
2024-11-23;CET;13:00;13:15;EUR/MWh;19,37;N.E.;N.E.
2024-11-23;CET;13:15;13:30;EUR/MWh;N.E.;19,23;N.E.
2024-11-23;CET;13:30;13:45;EUR/MWh;N.E.;13,42;N.E.
2024-11-23;CET;13:45;14:00;EUR/MWh;N.E.;19,91;N.E.
2024-11-23;CET;14:00;14:15;EUR/MWh;-2,90;N.E.;N.E.
2024-11-23;CET;14:15;14:30;EUR/MWh;3,49;N.E.;N.E.
2024-11-23;CET;14:30;14:45;EUR/MWh;119,06;N.E.;N.E.
2024-11-23;CET;14:45;15:00;EUR/MWh;121,07;N.E.;N.E.
2024-11-23;CET;15:00;15:15;EUR/MWh;1,81;N.E.;N.E.
2024-11-23;CET;15:15;15:30;EUR/MWh;5,15;N.E.;N.E.
2024-11-23;CET;15:30;15:45;EUR/MWh;-56,10;N.E.;N.E.
2024-11-23;CET;15:45;16:00;EUR/MWh;-152,12;N.E.;N.E.
