Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
13.03.2024;CET;16:45;17:00;MW;31,508;30,688;31,884;6,132;100,212;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;53,548;52,152;54,192;10,420;170,312
13.03.2024;CET;17:15;17:30;MW;18,712;18,224;18,936;3,640;59,512;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;17:30;17:45;MW;23,104;22,504;23,384;4,496;73,488;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;17:45;18:00;MW;0,000;0,000;0,000;0,000;0,000;2,952;2,876;2,988;0,576;9,392
13.03.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;45,180;44,004;45,724;8,792;143,700
13.03.2024;CET;18:15;18:30;MW;37,332;36,360;37,780;7,264;118,736;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;18:30;18:45;MW;11,744;11,436;11,884;2,284;37,348;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;18:45;19:00;MW;28,336;27,600;28,680;5,516;90,132;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;7,872;7,668;7,968;1,532;25,040
13.03.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;8,496;8,272;8,596;1,652;27,016
13.03.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;26,756;26,060;27,080;5,208;85,104
13.03.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;28,992;28,236;29,340;5,640;92,208
13.03.2024;CET;20:00;20:15;MW;23,628;26,936;23,524;4,808;78,896;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;23,644;26,952;23,540;4,808;78,944
13.03.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;26,884;30,648;26,764;5,468;89,764
13.03.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;16,976;19,356;16,904;3,452;56,688
13.03.2024;CET;21:00;21:15;MW;46,516;53,028;46,312;9,464;155,320;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;25,196;28,724;25,088;5,124;84,132
13.03.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;16,632;18,960;16,556;3,384;55,532
13.03.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;21,612;24,640;21,516;4,396;72,164
13.03.2024;CET;22:00;22:15;MW;31,640;36,068;31,500;6,436;105,644;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;10,568;12,044;10,520;2,148;35,280
13.03.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;3,028;3,452;3,016;0,616;10,112
13.03.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;19,980;22,776;19,892;4,064;66,712
13.03.2024;CET;23:00;23:15;MW;52,504;59,852;52,268;10,680;175,304;0,000;0,000;0,000;0,000;0,000
13.03.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;17,764;20,248;17,684;3,612;59,308
13.03.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;21,076;24,028;20,984;4,288;70,376
13.03.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;23,936;27,288;23,832;4,868;79,924
14.03.2024;CET;00:00;00:15;MW;43,392;50,304;44,320;8,952;146,968;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;6,932;8,036;7,080;1,432;23,480
14.03.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;11,244;13,032;11,484;2,320;38,080
14.03.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;4,296;4,980;4,388;0,888;14,552
14.03.2024;CET;01:00;01:15;MW;32,772;37,992;33,476;6,764;111,004;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;6,524;7,560;6,660;1,344;22,088
14.03.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;3,256;3,772;3,324;0,672;11,024
14.03.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;14,332;16,616;14,640;2,956;48,544
14.03.2024;CET;02:00;02:15;MW;27,908;32,352;28,504;5,760;94,524;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;02:15;02:30;MW;2,868;3,328;2,932;0,592;9,720;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;4,000;4,636;4,084;0,824;13,544
14.03.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;3,664;4,248;3,744;0,756;12,412
14.03.2024;CET;03:00;03:15;MW;52,268;60,592;53,384;10,784;177,028;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;03:15;03:30;MW;20,524;23,792;20,960;4,236;69,512;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;03:30;03:45;MW;19,768;22,916;20,192;4,080;66,956;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;03:45;04:00;MW;13,664;15,844;13,956;2,820;46,284;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;8,092;9,088;8,012;1,612;26,804
14.03.2024;CET;04:15;04:30;MW;6,400;7,188;6,336;1,276;21,200;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;04:30;04:45;MW;4,580;5,148;4,536;0,912;15,176;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;04:45;05:00;MW;6,644;7,464;6,576;1,324;22,008;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;9,640;10,832;9,544;1,924;31,940
14.03.2024;CET;05:15;05:30;MW;8,732;9,812;8,648;1,744;28,936;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;05:30;05:45;MW;41,672;46,816;41,260;8,312;138,060;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;05:45;06:00;MW;4,708;5,288;4,664;0,940;15,600;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;30,476;34,236;30,172;6,080;100,964
14.03.2024;CET;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;4,120;4,628;4,080;0,820;13,648
14.03.2024;CET;06:30;06:45;MW;12,084;13,576;11,964;2,412;40,036;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;06:45;07:00;MW;7,800;8,764;7,724;1,556;25,844;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;20,492;23,020;20,288;4,088;67,888
14.03.2024;CET;07:15;07:30;MW;0,000;0,000;0,000;0,000;0,000;15,796;17,748;15,640;3,152;52,336
14.03.2024;CET;07:30;07:45;MW;0,000;0,000;0,000;0,000;0,000;21,020;23,612;20,812;4,192;69,636
14.03.2024;CET;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;24,040;27,008;23,804;4,796;79,648
14.03.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;2,056;2,468;2,140;0,432;7,096
14.03.2024;CET;08:15;08:30;MW;0,000;0,000;0,000;0,000;0,000;42,772;51,380;44,588;9,032;147,772
14.03.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;43,144;51,828;44,980;9,112;149,064
14.03.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;49,404;59,344;51,500;10,432;170,680
14.03.2024;CET;09:00;09:15;MW;5,248;6,304;5,472;1,108;18,132;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;23,212;27,884;24,196;4,904;80,196
14.03.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;23,812;28,604;24,824;5,028;82,268
14.03.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;44,288;53,200;46,168;9,352;153,008
14.03.2024;CET;10:00;10:15;MW;0,000;0,000;0,000;0,000;0,000;0,684;0,820;0,712;0,144;2,360
14.03.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;11,664;14,012;12,160;2,464;40,300
14.03.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;22,448;26,964;23,400;4,740;77,552
14.03.2024;CET;10:45;11:00;MW;4,208;5,056;4,388;0,888;14,540;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;11:00;11:15;MW;28,156;33,824;29,352;5,948;97,280;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;20,312;24,400;21,176;4,288;70,176
14.03.2024;CET;11:30;11:45;MW;0,000;0,000;0,000;0,000;0,000;6,556;7,876;6,836;1,384;22,652
14.03.2024;CET;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;13,784;16,556;14,368;2,912;47,620
14.03.2024;CET;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;24,204;29,364;25,752;5,188;84,508
14.03.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;12,480;15,140;13,280;2,676;43,576
14.03.2024;CET;12:30;12:45;MW;16,592;20,132;17,656;3,556;57,936;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;16,412;19,912;17,464;3,516;57,304
14.03.2024;CET;13:00;13:15;MW;12,744;15,464;13,560;2,732;44,500;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;13:15;13:30;MW;2,280;2,768;2,428;0,488;7,964;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;2,108;2,556;2,240;0,452;7,356
14.03.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;39,824;48,316;42,376;8,536;139,052
14.03.2024;CET;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;11,996;14,552;12,764;2,572;41,884
14.03.2024;CET;14:15;14:30;MW;0,340;0,412;0,360;0,072;1,184;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;1,156;1,400;1,228;0,248;4,032
14.03.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;39,780;48,260;42,324;8,528;138,892
14.03.2024;CET;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;8,340;10,120;8,876;1,788;29,124
14.03.2024;CET;15:15;15:30;MW;21,100;25,600;22,452;4,524;73,676;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;15:30;15:45;MW;34,608;41,988;36,824;7,420;120,840;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;15:45;16:00;MW;7,352;8,920;7,824;1,576;25,672;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;36,808;44,516;38,476;7,752;127,552
14.03.2024;CET;16:15;16:30;MW;46,356;56,064;48,456;9,760;160,636;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;16:30;16:45;MW;17,344;20,976;18,128;3,652;60,100;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;16:45;17:00;MW;15,184;18,364;15,872;3,196;52,616;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;37,720;45,620;39,428;7,944;130,712
14.03.2024;CET;17:15;17:30;MW;4,264;5,156;4,456;0,896;14,772;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;17:30;17:45;MW;21,436;25,924;22,404;4,512;74,276;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;17:45;18:00;MW;6,144;7,432;6,424;1,296;21,296;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;32,048;38,764;33,500;6,748;111,060
14.03.2024;CET;18:15;18:30;MW;44,264;53,536;46,268;9,320;153,388;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;18:30;18:45;MW;43,400;52,492;45,364;9,140;150,396;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;18:45;19:00;MW;25,760;31,156;26,928;5,424;89,268;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;16,880;20,416;17,644;3,556;58,496
14.03.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;5,064;6,124;5,292;1,068;17,548
14.03.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;21,596;26,120;22,576;4,548;74,840
14.03.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;19,352;23,408;20,228;4,076;67,064
14.03.2024;CET;20:00;20:15;MW;0,000;0,000;0,000;0,000;0,000;11,256;12,212;10,600;2,184;36,252
14.03.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;18,948;20,556;17,844;3,676;61,024
14.03.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;20,772;22,536;19,560;4,032;66,900
14.03.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;25,416;27,572;23,932;4,932;81,852
14.03.2024;CET;21:00;21:15;MW;18,708;20,296;17,616;3,632;60,252;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;16,396;17,788;15,440;3,184;52,808
14.03.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;33,796;36,664;31,824;6,560;108,844
14.03.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;28,740;31,176;27,064;5,576;92,556
14.03.2024;CET;22:00;22:15;MW;59,772;64,844;56,288;11,600;192,504;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;8,208;8,904;7,732;1,592;26,436
14.03.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;23,340;25,320;21,980;4,528;75,168
14.03.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;18,640;20,224;17,556;3,616;60,036
14.03.2024;CET;23:00;23:15;MW;18,548;20,124;17,468;3,600;59,740;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;28,276;30,676;26,628;5,488;91,068
14.03.2024;CET;23:30;23:45;MW;6,188;6,712;5,828;1,200;19,928;0,000;0,000;0,000;0,000;0,000
14.03.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;16,124;17,492;15,184;3,128;51,928
15.03.2024;CET;00:00;00:15;MW;44,908;49,240;43,124;8,788;146,060;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;24,948;27,356;23,960;4,880;81,144
15.03.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;20,372;22,340;19,564;3,988;66,264
15.03.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;26,244;28,776;25,200;5,136;85,356
15.03.2024;CET;01:00;01:15;MW;13,860;15,200;13,312;2,712;45,084;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;4,416;4,844;4,240;0,864;14,364
15.03.2024;CET;01:30;01:45;MW;4,744;5,200;4,556;0,928;15,428;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;6,572;7,204;6,308;1,284;21,368
15.03.2024;CET;02:00;02:15;MW;49,368;54,132;47,408;9,660;160,568;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;02:15;02:30;MW;25,408;27,860;24,400;4,972;82,640;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;02:30;02:45;MW;11,048;12,116;10,608;2,160;35,932;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;02:45;03:00;MW;4,828;5,296;4,640;0,944;15,708;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;03:00;03:15;MW;26,988;29,596;25,920;5,280;87,784;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;03:15;03:30;MW;12,380;13,576;11,892;2,424;40,272;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;03:30;03:45;MW;20,148;22,096;19,352;3,944;65,540;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;03:45;04:00;MW;22,188;24,332;21,308;4,340;72,168;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;04:00;04:15;MW;16,980;18,980;16,624;3,388;55,972;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;04:15;04:30;MW;9,484;10,600;9,284;1,892;31,260;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;04:30;04:45;MW;16,424;18,360;16,080;3,276;54,140;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;2,296;2,568;2,248;0,460;7,572
15.03.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;13,144;14,696;12,868;2,624;43,332
15.03.2024;CET;05:15;05:30;MW;11,364;12,704;11,124;2,268;37,460;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;05:30;05:45;MW;26,088;29,160;25,540;5,204;85,992;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;20,396;22,800;19,968;4,068;67,232
15.03.2024;CET;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;6,636;7,420;6,500;1,324;21,880
15.03.2024;CET;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;4,348;4,860;4,256;0,868;14,332
15.03.2024;CET;06:30;06:45;MW;18,700;20,904;18,308;3,732;61,644;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;06:45;07:00;MW;0,000;0,000;0,000;0,000;0,000;10,208;11,412;9,996;2,036;33,652
15.03.2024;CET;07:00;07:15;MW;4,616;5,160;4,520;0,920;15,216;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;07:15;07:30;MW;0,000;0,000;0,000;0,000;0,000;15,040;16,812;14,724;3,000;49,576
15.03.2024;CET;07:30;07:45;MW;6,876;7,688;6,732;1,372;22,668;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;5,184;5,796;5,076;1,032;17,088
15.03.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;10,684;12,988;11,208;2,284;37,164
15.03.2024;CET;08:15;08:30;MW;0,000;0,000;0,000;0,000;0,000;18,856;22,920;19,780;4,028;65,584
15.03.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;23,388;28,432;24,536;5,000;81,356
15.03.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;22,892;27,824;24,012;4,892;79,620
15.03.2024;CET;09:00;09:15;MW;0,000;0,000;0,000;0,000;0,000;17,116;20,808;17,956;3,660;59,540
15.03.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;12,796;15,552;13,420;2,736;44,504
15.03.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;27,932;33,952;29,296;5,968;97,148
15.03.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;31,720;38,560;33,272;6,780;110,332
15.03.2024;CET;10:00;10:15;MW;1,192;1,448;1,252;0,256;4,148;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;32,552;39,572;34,148;6,956;113,228
15.03.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;44,780;54,432;46,972;9,572;155,756
15.03.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;30,340;36,880;31,824;6,484;105,528
15.03.2024;CET;11:00;11:15;MW;32,500;39,504;34,092;6,944;113,040;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;6,572;7,988;6,892;1,404;22,856
15.03.2024;CET;11:30;11:45;MW;0,000;0,000;0,000;0,000;0,000;0,412;0,504;0,432;0,088;1,436
15.03.2024;CET;11:45;12:00;MW;3,804;4,624;3,988;0,812;13,228;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;12:00;12:15;MW;12,664;15,644;13,684;2,764;44,756;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;13,220;16,328;14,280;2,884;46,712
15.03.2024;CET;12:30;12:45;MW;9,432;11,652;10,192;2,060;33,336;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;12:45;13:00;MW;3,736;4,616;4,036;0,816;13,204;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;13:00;13:15;MW;4,544;5,616;4,912;0,992;16,064;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;13:15;13:30;MW;2,960;3,656;3,196;0,648;10,460;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;0,868;1,072;0,936;0,188;3,064
15.03.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;7,228;8,928;7,808;1,576;25,540
15.03.2024;CET;14:00;14:15;MW;0,556;0,688;0,600;0,120;1,964;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;14:15;14:30;MW;3,432;4,240;3,708;0,748;12,128;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;14:30;14:45;MW;18,284;22,588;19,756;3,992;64,620;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;8,772;10,836;9,476;1,916;31,000
15.03.2024;CET;15:00;15:15;MW;8,796;10,868;9,504;1,920;31,088;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;15:15;15:30;MW;19,384;23,948;20,944;4,232;68,508;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;15:30;15:45;MW;7,240;8,944;7,824;1,580;25,588;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;7,560;9,340;8,168;1,652;26,720
15.03.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;10,896;13,684;11,816;2,400;38,796
15.03.2024;CET;16:15;16:30;MW;18,388;23,092;19,936;4,052;65,468;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;16:30;16:45;MW;15,680;19,692;17,000;3,452;55,824;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;16:45;17:00;MW;0,000;0,000;0,000;0,000;0,000;18,628;23,392;20,196;4,104;66,320
15.03.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;45,904;57,652;49,768;10,112;163,436
15.03.2024;CET;17:15;17:30;MW;19,972;25,080;21,652;4,400;71,104;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;17:30;17:45;MW;0,000;0,000;0,000;0,000;0,000;2,824;3,548;3,064;0,624;10,060
15.03.2024;CET;17:45;18:00;MW;0,000;0,000;0,000;0,000;0,000;5,088;6,388;5,516;1,120;18,112
15.03.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;26,252;32,972;28,464;5,784;93,472
15.03.2024;CET;18:15;18:30;MW;16,248;20,404;17,616;3,580;57,848;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;18:30;18:45;MW;14,808;18,600;16,056;3,264;52,728;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;18:45;19:00;MW;3,088;3,880;3,348;0,680;10,996;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;15,744;19,772;17,068;3,468;56,052
15.03.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;8,476;10,648;9,192;1,868;30,184
15.03.2024;CET;19:30;19:45;MW;0,296;0,372;0,320;0,064;1,052;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;19:45;20:00;MW;2,416;3,036;2,620;0,532;8,604;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;20:00;20:15;MW;38,932;42,276;37,492;7,640;126,340;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;20:15;20:30;MW;0,196;0,216;0,192;0,040;0,644;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;14,932;16,212;14,376;2,928;48,448
15.03.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;29,692;32,240;28,592;5,824;96,348
15.03.2024;CET;21:00;21:15;MW;32,360;35,136;31,160;6,348;105,004;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;19,532;21,208;18,808;3,832;63,380
15.03.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;29,044;31,536;27,968;5,700;94,248
15.03.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;26,156;28,404;25,188;5,132;84,880
15.03.2024;CET;22:00;22:15;MW;28,516;30,964;27,460;5,596;92,536;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;8,840;9,600;8,512;1,736;28,688
15.03.2024;CET;22:30;22:45;MW;10,564;11,468;10,172;2,072;34,276;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;19,120;20,760;18,408;3,752;62,040
15.03.2024;CET;23:00;23:15;MW;13,628;14,796;13,124;2,672;44,220;0,000;0,000;0,000;0,000;0,000
15.03.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;39,576;42,972;38,112;7,764;128,424
15.03.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;17,064;18,528;16,432;3,348;55,372
15.03.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;75,200;81,652;72,412;14,752;244,016
16.03.2024;CET;00:00;00:15;MW;18,748;20,236;17,760;3,628;60,372;0,000;0,000;0,000;0,000;0,000
16.03.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;8,508;9,180;8,060;1,648;27,396
16.03.2024;CET;00:30;00:45;MW;10,228;11,036;9,688;1,980;32,932;0,000;0,000;0,000;0,000;0,000
16.03.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;16,888;18,224;15,996;3,268;54,376
16.03.2024;CET;01:00;01:15;MW;30,640;33,068;29,024;5,932;98,664;0,000;0,000;0,000;0,000;0,000
16.03.2024;CET;01:15;01:30;MW;13,408;14,468;12,700;2,596;43,172;0,000;0,000;0,000;0,000;0,000
