Datum;Zeitzone;von;bis;Einheit;AEP-Schätzer;Status
04.02.2024;CET;13:15;13:30;EUR/MWh;-96,71;0,00
04.02.2024;CET;13:30;13:45;EUR/MWh;-56,62;0,00
04.02.2024;CET;13:45;14:00;EUR/MWh;-64,16;0,00
04.02.2024;CET;14:00;14:15;EUR/MWh;92,38;0,00
04.02.2024;CET;14:15;14:30;EUR/MWh;94,00;0,00
04.02.2024;CET;14:30;14:45;EUR/MWh;94,98;0,00
04.02.2024;CET;14:45;15:00;EUR/MWh;94,97;0,00
04.02.2024;CET;15:00;15:15;EUR/MWh;94,00;0,00
04.02.2024;CET;15:15;15:30;EUR/MWh;70,00;0,00
04.02.2024;CET;15:30;15:45;EUR/MWh;93,87;0,00
04.02.2024;CET;15:45;16:00;EUR/MWh;93,58;0,00
04.02.2024;CET;16:00;16:15;EUR/MWh;93,45;0,00
04.02.2024;CET;16:15;16:30;EUR/MWh;94,82;16,00
04.02.2024;CET;16:30;16:45;EUR/MWh;93,21;0,00
04.02.2024;CET;16:45;17:00;EUR/MWh;92,82;0,00
04.02.2024;CET;17:00;17:15;EUR/MWh;92,74;0,00
04.02.2024;CET;17:15;17:30;EUR/MWh;94,02;0,00
04.02.2024;CET;17:30;17:45;EUR/MWh;92,25;0,00
04.02.2024;CET;17:45;18:00;EUR/MWh;-38,56;0,00
04.02.2024;CET;18:00;18:15;EUR/MWh;-58,44;0,00
04.02.2024;CET;18:15;18:30;EUR/MWh;90,82;0,00
04.02.2024;CET;18:30;18:45;EUR/MWh;90,00;0,00
04.02.2024;CET;18:45;19:00;EUR/MWh;-44,68;0,00
04.02.2024;CET;19:00;19:15;EUR/MWh;-62,76;0,00
04.02.2024;CET;19:15;19:30;EUR/MWh;-62,41;0,00
04.02.2024;CET;19:30;19:45;EUR/MWh;89,94;0,00
04.02.2024;CET;19:45;20:00;EUR/MWh;90,00;0,00
04.02.2024;CET;20:00;20:15;EUR/MWh;90,85;0,00
04.02.2024;CET;20:15;20:30;EUR/MWh;89,85;0,00
04.02.2024;CET;20:30;20:45;EUR/MWh;89,51;0,00
04.02.2024;CET;20:45;21:00;EUR/MWh;89,19;0,00
04.02.2024;CET;21:00;21:15;EUR/MWh;-77,45;0,00
04.02.2024;CET;21:15;21:30;EUR/MWh;-76,06;0,00
04.02.2024;CET;21:30;21:45;EUR/MWh;-80,33;0,00
04.02.2024;CET;21:45;22:00;EUR/MWh;-85,89;0,00
04.02.2024;CET;22:00;22:15;EUR/MWh;59,00;0,00
04.02.2024;CET;22:15;22:30;EUR/MWh;56,46;0,00
04.02.2024;CET;22:30;22:45;EUR/MWh;89,96;0,00
04.02.2024;CET;22:45;23:00;EUR/MWh;81,57;0,00
04.02.2024;CET;23:00;23:15;EUR/MWh;90,24;0,00
04.02.2024;CET;23:15;23:30;EUR/MWh;79,62;0,00
04.02.2024;CET;23:30;23:45;EUR/MWh;79,70;0,00
04.02.2024;CET;23:45;00:00;EUR/MWh;89,93;0,00
05.02.2024;CET;00:00;00:15;EUR/MWh;-77,56;0,00
05.02.2024;CET;00:15;00:30;EUR/MWh;-84,97;0,00
05.02.2024;CET;00:30;00:45;EUR/MWh;-65,45;0,00
05.02.2024;CET;00:45;01:00;EUR/MWh;-38,76;0,00
05.02.2024;CET;01:00;01:15;EUR/MWh;75,00;0,00
05.02.2024;CET;01:15;01:30;EUR/MWh;-26,28;0,00
05.02.2024;CET;01:30;01:45;EUR/MWh;-31,53;0,00
05.02.2024;CET;01:45;02:00;EUR/MWh;-38,01;0,00
05.02.2024;CET;02:00;02:15;EUR/MWh;-91,69;0,00
05.02.2024;CET;02:15;02:30;EUR/MWh;-31,51;0,00
05.02.2024;CET;02:30;02:45;EUR/MWh;-26,61;0,00
05.02.2024;CET;02:45;03:00;EUR/MWh;-23,39;0,00
05.02.2024;CET;03:00;03:15;EUR/MWh;-26,89;0,00
05.02.2024;CET;03:15;03:30;EUR/MWh;-25,00;16,00
05.02.2024;CET;03:30;03:45;EUR/MWh;-11,27;0,00
05.02.2024;CET;03:45;04:00;EUR/MWh;84,45;0,00
05.02.2024;CET;04:00;04:15;EUR/MWh;-21,64;0,00
05.02.2024;CET;04:15;04:30;EUR/MWh;-22,92;0,00
05.02.2024;CET;04:30;04:45;EUR/MWh;-20,66;0,00
05.02.2024;CET;04:45;05:00;EUR/MWh;-19,21;0,00
05.02.2024;CET;05:00;05:15;EUR/MWh;89,87;0,00
05.02.2024;CET;05:15;05:30;EUR/MWh;80,48;0,00
05.02.2024;CET;05:30;05:45;EUR/MWh;89,83;0,00
05.02.2024;CET;05:45;06:00;EUR/MWh;-20,55;0,00
05.02.2024;CET;06:00;06:15;EUR/MWh;-34,06;0,00
05.02.2024;CET;06:15;06:30;EUR/MWh;90,00;0,00
05.02.2024;CET;06:30;06:45;EUR/MWh;93,15;0,00
05.02.2024;CET;06:45;07:00;EUR/MWh;90,05;0,00
05.02.2024;CET;07:00;07:15;EUR/MWh;89,96;0,00
05.02.2024;CET;07:15;07:30;EUR/MWh;90,00;0,00
05.02.2024;CET;07:30;07:45;EUR/MWh;90,00;0,00
05.02.2024;CET;07:45;08:00;EUR/MWh;-13,45;0,00
05.02.2024;CET;08:00;08:15;EUR/MWh;89,00;0,00
05.02.2024;CET;08:15;08:30;EUR/MWh;71,45;0,00
05.02.2024;CET;08:30;08:45;EUR/MWh;88,00;0,00
05.02.2024;CET;08:45;09:00;EUR/MWh;88,99;0,00
05.02.2024;CET;09:00;09:15;EUR/MWh;91,90;0,00
05.02.2024;CET;09:15;09:30;EUR/MWh;92,09;0,00
05.02.2024;CET;09:30;09:45;EUR/MWh;88,00;0,00
05.02.2024;CET;09:45;10:00;EUR/MWh;84,45;2,00
05.02.2024;CET;10:00;10:15;EUR/MWh;99,09;0,00
05.02.2024;CET;10:15;10:30;EUR/MWh;102,71;0,00
05.02.2024;CET;10:30;10:45;EUR/MWh;90,54;0,00
05.02.2024;CET;10:45;11:00;EUR/MWh;78,43;0,00
05.02.2024;CET;11:00;11:15;EUR/MWh;96,25;0,00
05.02.2024;CET;11:15;11:30;EUR/MWh;87,08;0,00
05.02.2024;CET;11:30;11:45;EUR/MWh;-11,71;0,00
05.02.2024;CET;11:45;12:00;EUR/MWh;-40,08;0,00
05.02.2024;CET;12:00;12:15;EUR/MWh;-9,77;0,00
05.02.2024;CET;12:15;12:30;EUR/MWh;-13,15;0,00
05.02.2024;CET;12:30;12:45;EUR/MWh;-14,08;0,00
05.02.2024;CET;12:45;13:00;EUR/MWh;-52,42;0,00
05.02.2024;CET;13:00;13:15;EUR/MWh;-7,02;0,00
05.02.2024;CET;13:15;13:30;EUR/MWh;-14,01;0,00
05.02.2024;CET;13:30;13:45;EUR/MWh;-6,20;0,00
05.02.2024;CET;13:45;14:00;EUR/MWh;-27,48;0,00
05.02.2024;CET;14:00;14:15;EUR/MWh;89,18;0,00
05.02.2024;CET;14:15;14:30;EUR/MWh;-5,82;0,00
05.02.2024;CET;14:30;14:45;EUR/MWh;-9,63;0,00
05.02.2024;CET;14:45;15:00;EUR/MWh;88,48;0,00
05.02.2024;CET;15:00;15:15;EUR/MWh;-6,45;0,00
05.02.2024;CET;15:15;15:30;EUR/MWh;88,22;0,00
05.02.2024;CET;15:30;15:45;EUR/MWh;110,72;0,00
05.02.2024;CET;15:45;16:00;EUR/MWh;111,99;0,00
05.02.2024;CET;16:00;16:15;EUR/MWh;81,40;0,00
05.02.2024;CET;16:15;16:30;EUR/MWh;92,96;0,00
05.02.2024;CET;16:30;16:45;EUR/MWh;101,08;0,00
05.02.2024;CET;16:45;17:00;EUR/MWh;98,86;0,00
05.02.2024;CET;17:00;17:15;EUR/MWh;-22,29;0,00
05.02.2024;CET;17:15;17:30;EUR/MWh;-1,50;0,00
05.02.2024;CET;17:30;17:45;EUR/MWh;107,33;0,00
05.02.2024;CET;17:45;18:00;EUR/MWh;134,83;0,00
05.02.2024;CET;18:00;18:15;EUR/MWh;91,00;0,00
05.02.2024;CET;18:15;18:30;EUR/MWh;94,57;0,00
05.02.2024;CET;18:30;18:45;EUR/MWh;92,03;0,00
05.02.2024;CET;18:45;19:00;EUR/MWh;-0,04;0,00
05.02.2024;CET;19:00;19:15;EUR/MWh;-8,84;0,00
05.02.2024;CET;19:15;19:30;EUR/MWh;-0,04;0,00
05.02.2024;CET;19:30;19:45;EUR/MWh;87,83;0,00
05.02.2024;CET;19:45;20:00;EUR/MWh;87,00;0,00
05.02.2024;CET;20:00;20:15;EUR/MWh;136,84;0,00
05.02.2024;CET;20:15;20:30;EUR/MWh;-37,49;0,00
05.02.2024;CET;20:30;20:45;EUR/MWh;89,57;0,00
05.02.2024;CET;20:45;21:00;EUR/MWh;-14,67;0,00
05.02.2024;CET;21:00;21:15;EUR/MWh;88,07;0,00
05.02.2024;CET;21:15;21:30;EUR/MWh;89,50;0,00
05.02.2024;CET;21:30;21:45;EUR/MWh;-56,91;0,00
05.02.2024;CET;21:45;22:00;EUR/MWh;30,75;2,00
05.02.2024;CET;22:00;22:15;EUR/MWh;67,43;0,00
05.02.2024;CET;22:15;22:30;EUR/MWh;-85,34;0,00
05.02.2024;CET;22:30;22:45;EUR/MWh;86,76;0,00
05.02.2024;CET;22:45;23:00;EUR/MWh;-96,35;0,00
05.02.2024;CET;23:00;23:15;EUR/MWh;59,25;0,00
05.02.2024;CET;23:15;23:30;EUR/MWh;58,10;0,00
05.02.2024;CET;23:30;23:45;EUR/MWh;-112,72;0,00
05.02.2024;CET;23:45;00:00;EUR/MWh;49,00;0,00
06.02.2024;CET;00:00;00:15;EUR/MWh;87,53;0,00
06.02.2024;CET;00:15;00:30;EUR/MWh;-30,45;0,00
06.02.2024;CET;00:30;00:45;EUR/MWh;94,15;0,00
06.02.2024;CET;00:45;01:00;EUR/MWh;-25,36;0,00
06.02.2024;CET;01:00;01:15;EUR/MWh;92,64;0,00
06.02.2024;CET;01:15;01:30;EUR/MWh;-34,76;0,00
06.02.2024;CET;01:30;01:45;EUR/MWh;-38,68;0,00
06.02.2024;CET;01:45;02:00;EUR/MWh;93,41;0,00
06.02.2024;CET;02:00;02:15;EUR/MWh;99,94;0,00
06.02.2024;CET;02:15;02:30;EUR/MWh;93,36;0,00
06.02.2024;CET;02:30;02:45;EUR/MWh;93,23;0,00
06.02.2024;CET;02:45;03:00;EUR/MWh;93,07;0,00
06.02.2024;CET;03:00;03:15;EUR/MWh;-27,53;0,00
06.02.2024;CET;03:15;03:30;EUR/MWh;-28,03;0,00
06.02.2024;CET;03:30;03:45;EUR/MWh;-43,70;0,00
06.02.2024;CET;03:45;04:00;EUR/MWh;-54,47;0,00
06.02.2024;CET;04:00;04:15;EUR/MWh;-19,28;0,00
06.02.2024;CET;04:15;04:30;EUR/MWh;-37,10;0,00
06.02.2024;CET;04:30;04:45;EUR/MWh;95,77;0,00
06.02.2024;CET;04:45;05:00;EUR/MWh;94,75;0,00
06.02.2024;CET;05:00;05:15;EUR/MWh;-52,64;0,00
06.02.2024;CET;05:15;05:30;EUR/MWh;-49,53;0,00
06.02.2024;CET;05:30;05:45;EUR/MWh;98,35;0,00
06.02.2024;CET;05:45;06:00;EUR/MWh;-37,71;0,00
06.02.2024;CET;06:00;06:15;EUR/MWh;-72,26;0,00
06.02.2024;CET;06:15;06:30;EUR/MWh;-38,30;0,00
06.02.2024;CET;06:30;06:45;EUR/MWh;-10,81;0,00
06.02.2024;CET;06:45;07:00;EUR/MWh;-6,68;0,00
06.02.2024;CET;07:00;07:15;EUR/MWh;-72,85;0,00
06.02.2024;CET;07:15;07:30;EUR/MWh;-31,79;0,00
06.02.2024;CET;07:30;07:45;EUR/MWh;97,00;0,00
06.02.2024;CET;07:45;08:00;EUR/MWh;93,84;0,00
06.02.2024;CET;08:00;08:15;EUR/MWh;97,90;0,00
06.02.2024;CET;08:15;08:30;EUR/MWh;98,00;0,00
06.02.2024;CET;08:30;08:45;EUR/MWh;96,00;0,00
06.02.2024;CET;08:45;09:00;EUR/MWh;98,00;0,00
06.02.2024;CET;09:00;09:15;EUR/MWh;113,36;0,00
06.02.2024;CET;09:15;09:30;EUR/MWh;98,17;0,00
06.02.2024;CET;09:30;09:45;EUR/MWh;97,55;0,00
06.02.2024;CET;09:45;10:00;EUR/MWh;96,00;0,00
06.02.2024;CET;10:00;10:15;EUR/MWh;107,79;0,00
06.02.2024;CET;10:15;10:30;EUR/MWh;101,24;0,00
06.02.2024;CET;10:30;10:45;EUR/MWh;106,07;0,00
06.02.2024;CET;10:45;11:00;EUR/MWh;103,50;0,00
06.02.2024;CET;11:00;11:15;EUR/MWh;110,02;0,00
06.02.2024;CET;11:15;11:30;EUR/MWh;96,00;0,00
06.02.2024;CET;11:30;11:45;EUR/MWh;83,00;0,00
06.02.2024;CET;11:45;12:00;EUR/MWh;83,00;0,00
06.02.2024;CET;12:00;12:15;EUR/MWh;111,59;0,00
06.02.2024;CET;12:15;12:30;EUR/MWh;109,16;0,00
06.02.2024;CET;12:30;12:45;EUR/MWh;96,00;0,00
06.02.2024;CET;12:45;13:00;EUR/MWh;102,44;0,00
06.02.2024;CET;13:00;13:15;EUR/MWh;153,44;0,00
06.02.2024;CET;13:15;13:30;EUR/MWh;95,23;0,00
06.02.2024;CET;13:30;13:45;EUR/MWh;98,05;0,00
06.02.2024;CET;13:45;14:00;EUR/MWh;94,00;0,00
06.02.2024;CET;14:00;14:15;EUR/MWh;95,58;0,00
06.02.2024;CET;14:15;14:30;EUR/MWh;92,51;0,00
06.02.2024;CET;14:30;14:45;EUR/MWh;8,66;0,00
06.02.2024;CET;14:45;15:00;EUR/MWh;9,23;0,00
06.02.2024;CET;15:00;15:15;EUR/MWh;-4,20;0,00
06.02.2024;CET;15:15;15:30;EUR/MWh;-16,95;0,00
06.02.2024;CET;15:30;15:45;EUR/MWh;-6,61;0,00
06.02.2024;CET;15:45;16:00;EUR/MWh;-0,76;0,00
06.02.2024;CET;16:00;16:15;EUR/MWh;95,25;0,00
06.02.2024;CET;16:15;16:30;EUR/MWh;96,10;0,00
06.02.2024;CET;16:30;16:45;EUR/MWh;96,19;0,00
06.02.2024;CET;16:45;17:00;EUR/MWh;95,93;0,00
06.02.2024;CET;17:00;17:15;EUR/MWh;95,92;0,00
06.02.2024;CET;17:15;17:30;EUR/MWh;96,09;0,00
06.02.2024;CET;17:30;17:45;EUR/MWh;96,01;0,00
06.02.2024;CET;17:45;18:00;EUR/MWh;96,48;0,00
06.02.2024;CET;18:00;18:15;EUR/MWh;95,00;0,00
06.02.2024;CET;18:15;18:30;EUR/MWh;21,79;0,00
06.02.2024;CET;18:30;18:45;EUR/MWh;29,92;0,00
06.02.2024;CET;18:45;19:00;EUR/MWh;64,58;0,00
06.02.2024;CET;19:00;19:15;EUR/MWh;11,97;0,00
06.02.2024;CET;19:15;19:30;EUR/MWh;7,25;0,00
06.02.2024;CET;19:30;19:45;EUR/MWh;37,59;0,00
06.02.2024;CET;19:45;20:00;EUR/MWh;95,00;0,00
06.02.2024;CET;20:00;20:15;EUR/MWh;94,00;0,00
06.02.2024;CET;20:15;20:30;EUR/MWh;96,63;0,00
06.02.2024;CET;20:30;20:45;EUR/MWh;94,49;0,00
06.02.2024;CET;20:45;21:00;EUR/MWh;94,00;0,00
06.02.2024;CET;21:00;21:15;EUR/MWh;4,24;0,00
06.02.2024;CET;21:15;21:30;EUR/MWh;-4,23;0,00
06.02.2024;CET;21:30;21:45;EUR/MWh;-9,31;0,00
06.02.2024;CET;21:45;22:00;EUR/MWh;-84,85;0,00
06.02.2024;CET;22:00;22:15;EUR/MWh;95,75;0,00
06.02.2024;CET;22:15;22:30;EUR/MWh;-2,68;0,00
06.02.2024;CET;22:30;22:45;EUR/MWh;94,00;0,00
06.02.2024;CET;22:45;23:00;EUR/MWh;94,00;0,00
06.02.2024;CET;23:00;23:15;EUR/MWh;97,60;0,00
06.02.2024;CET;23:15;23:30;EUR/MWh;96,46;0,00
06.02.2024;CET;23:30;23:45;EUR/MWh;94,00;0,00
06.02.2024;CET;23:45;00:00;EUR/MWh;6,60;2,00
07.02.2024;CET;00:00;00:15;EUR/MWh;-25,13;0,00
07.02.2024;CET;00:15;00:30;EUR/MWh;-31,98;0,00
07.02.2024;CET;00:30;00:45;EUR/MWh;-31,91;0,00
07.02.2024;CET;00:45;01:00;EUR/MWh;70,00;0,00
07.02.2024;CET;01:00;01:15;EUR/MWh;-14,65;0,00
07.02.2024;CET;01:15;01:30;EUR/MWh;-17,13;0,00
07.02.2024;CET;01:30;01:45;EUR/MWh;95,01;0,00
07.02.2024;CET;01:45;02:00;EUR/MWh;90,02;0,00
07.02.2024;CET;02:00;02:15;EUR/MWh;91,99;0,00
07.02.2024;CET;02:15;02:30;EUR/MWh;-26,50;0,00
07.02.2024;CET;02:30;02:45;EUR/MWh;-23,36;0,00
07.02.2024;CET;02:45;03:00;EUR/MWh;-47,08;0,00
07.02.2024;CET;03:00;03:15;EUR/MWh;-45,99;0,00
07.02.2024;CET;03:15;03:30;EUR/MWh;-106,27;0,00
07.02.2024;CET;03:30;03:45;EUR/MWh;-37,97;0,00
07.02.2024;CET;03:45;04:00;EUR/MWh;-80,46;0,00
07.02.2024;CET;04:00;04:15;EUR/MWh;-41,10;0,00
07.02.2024;CET;04:15;04:30;EUR/MWh;-33,72;0,00
07.02.2024;CET;04:30;04:45;EUR/MWh;94,70;0,00
07.02.2024;CET;04:45;05:00;EUR/MWh;-46,38;0,00
07.02.2024;CET;05:00;05:15;EUR/MWh;93,00;0,00
07.02.2024;CET;05:15;05:30;EUR/MWh;95,04;0,00
07.02.2024;CET;05:30;05:45;EUR/MWh;97,96;0,00
07.02.2024;CET;05:45;06:00;EUR/MWh;-14,47;0,00
07.02.2024;CET;06:00;06:15;EUR/MWh;95,61;0,00
07.02.2024;CET;06:15;06:30;EUR/MWh;96,38;0,00
07.02.2024;CET;06:30;06:45;EUR/MWh;-20,82;0,00
07.02.2024;CET;06:45;07:00;EUR/MWh;100,68;0,00
07.02.2024;CET;07:00;07:15;EUR/MWh;-119,17;0,00
07.02.2024;CET;07:15;07:30;EUR/MWh;-14,72;0,00
07.02.2024;CET;07:30;07:45;EUR/MWh;-19,50;0,00
07.02.2024;CET;07:45;08:00;EUR/MWh;-54,54;0,00
07.02.2024;CET;08:00;08:15;EUR/MWh;42,74;0,00
07.02.2024;CET;08:15;08:30;EUR/MWh;94,75;0,00
07.02.2024;CET;08:30;08:45;EUR/MWh;105,17;0,00
07.02.2024;CET;08:45;09:00;EUR/MWh;98,97;0,00
07.02.2024;CET;09:00;09:15;EUR/MWh;116,75;0,00
07.02.2024;CET;09:15;09:30;EUR/MWh;144,04;0,00
07.02.2024;CET;09:30;09:45;EUR/MWh;120,54;0,00
07.02.2024;CET;09:45;10:00;EUR/MWh;80,45;0,00
07.02.2024;CET;10:00;10:15;EUR/MWh;48,21;0,00
07.02.2024;CET;10:15;10:30;EUR/MWh;109,07;0,00
07.02.2024;CET;10:30;10:45;EUR/MWh;41,51;0,00
07.02.2024;CET;10:45;11:00;EUR/MWh;105,11;0,00
07.02.2024;CET;11:00;11:15;EUR/MWh;104,63;0,00
07.02.2024;CET;11:15;11:30;EUR/MWh;115,64;0,00
07.02.2024;CET;11:30;11:45;EUR/MWh;118,35;0,00
07.02.2024;CET;11:45;12:00;EUR/MWh;126,13;0,00
07.02.2024;CET;12:00;12:15;EUR/MWh;120,03;0,00
07.02.2024;CET;12:15;12:30;EUR/MWh;47,04;0,00
07.02.2024;CET;12:30;12:45;EUR/MWh;65,42;0,00
07.02.2024;CET;12:45;13:00;EUR/MWh;128,65;0,00
07.02.2024;CET;13:00;13:15;EUR/MWh;131,27;0,00
07.02.2024;CET;13:15;13:30;EUR/MWh;139,90;0,00
07.02.2024;CET;13:30;13:45;EUR/MWh;142,72;0,00
07.02.2024;CET;13:45;14:00;EUR/MWh;134,61;0,00
07.02.2024;CET;14:00;14:15;EUR/MWh;144,67;0,00
07.02.2024;CET;14:15;14:30;EUR/MWh;133,22;0,00
07.02.2024;CET;14:30;14:45;EUR/MWh;54,40;0,00
07.02.2024;CET;14:45;15:00;EUR/MWh;60,08;0,00
07.02.2024;CET;15:00;15:15;EUR/MWh;58,45;0,00
07.02.2024;CET;15:15;15:30;EUR/MWh;41,88;0,00
07.02.2024;CET;15:30;15:45;EUR/MWh;47,50;0,00
07.02.2024;CET;15:45;16:00;EUR/MWh;53,54;0,00
07.02.2024;CET;16:00;16:15;EUR/MWh;152,26;0,00
07.02.2024;CET;16:15;16:30;EUR/MWh;151,44;0,00
07.02.2024;CET;16:30;16:45;EUR/MWh;153,53;0,00
07.02.2024;CET;16:45;17:00;EUR/MWh;166,00;0,00
07.02.2024;CET;17:00;17:15;EUR/MWh;49,05;0,00
07.02.2024;CET;17:15;17:30;EUR/MWh;164,72;0,00
07.02.2024;CET;17:30;17:45;EUR/MWh;212,66;0,00
07.02.2024;CET;17:45;18:00;EUR/MWh;400,41;0,00
07.02.2024;CET;18:00;18:15;EUR/MWh;430,96;0,00
07.02.2024;CET;18:15;18:30;EUR/MWh;460,77;0,00
07.02.2024;CET;18:30;18:45;EUR/MWh;350,93;0,00
07.02.2024;CET;18:45;19:00;EUR/MWh;59,77;0,00
07.02.2024;CET;19:00;19:15;EUR/MWh;52,45;0,00
07.02.2024;CET;19:15;19:30;EUR/MWh;42,82;0,00
07.02.2024;CET;19:30;19:45;EUR/MWh;39,66;0,00
07.02.2024;CET;19:45;20:00;EUR/MWh;23,32;0,00
07.02.2024;CET;20:00;20:15;EUR/MWh;46,47;0,00
07.02.2024;CET;20:15;20:30;EUR/MWh;55,20;0,00
07.02.2024;CET;20:30;20:45;EUR/MWh;39,77;0,00
07.02.2024;CET;20:45;21:00;EUR/MWh;38,15;0,00
07.02.2024;CET;21:00;21:15;EUR/MWh;98,73;0,00
07.02.2024;CET;21:15;21:30;EUR/MWh;116,78;0,00
07.02.2024;CET;21:30;21:45;EUR/MWh;55,47;0,00
07.02.2024;CET;21:45;22:00;EUR/MWh;89,07;0,00
07.02.2024;CET;22:00;22:15;EUR/MWh;102,84;0,00
07.02.2024;CET;22:15;22:30;EUR/MWh;112,61;0,00
07.02.2024;CET;22:30;22:45;EUR/MWh;111,53;0,00
07.02.2024;CET;22:45;23:00;EUR/MWh;116,93;0,00
07.02.2024;CET;23:00;23:15;EUR/MWh;119,94;0,00
07.02.2024;CET;23:15;23:30;EUR/MWh;128,76;0,00
07.02.2024;CET;23:30;23:45;EUR/MWh;114,47;0,00
07.02.2024;CET;23:45;00:00;EUR/MWh;115,05;0,00
08.02.2024;CET;00:00;00:15;EUR/MWh;117,74;0,00
08.02.2024;CET;00:15;00:30;EUR/MWh;121,18;0,00
08.02.2024;CET;00:30;00:45;EUR/MWh;114,49;0,00
08.02.2024;CET;00:45;01:00;EUR/MWh;116,69;0,00
08.02.2024;CET;01:00;01:15;EUR/MWh;120,15;0,00
08.02.2024;CET;01:15;01:30;EUR/MWh;120,85;0,00
08.02.2024;CET;01:30;01:45;EUR/MWh;118,66;0,00
08.02.2024;CET;01:45;02:00;EUR/MWh;116,97;0,00
08.02.2024;CET;02:00;02:15;EUR/MWh;119,78;0,00
08.02.2024;CET;02:15;02:30;EUR/MWh;153,52;0,00
08.02.2024;CET;02:30;02:45;EUR/MWh;37,70;0,00
08.02.2024;CET;02:45;03:00;EUR/MWh;119,44;0,00
08.02.2024;CET;03:00;03:15;EUR/MWh;37,60;0,00
08.02.2024;CET;03:15;03:30;EUR/MWh;37,55;0,00
08.02.2024;CET;03:30;03:45;EUR/MWh;55,85;0,00
08.02.2024;CET;03:45;04:00;EUR/MWh;54,19;0,00
08.02.2024;CET;04:00;04:15;EUR/MWh;122,51;0,00
08.02.2024;CET;04:15;04:30;EUR/MWh;131,05;0,00
08.02.2024;CET;04:30;04:45;EUR/MWh;54,51;0,00
08.02.2024;CET;04:45;05:00;EUR/MWh;41,70;0,00
08.02.2024;CET;05:00;05:15;EUR/MWh;37,46;0,00
08.02.2024;CET;05:15;05:30;EUR/MWh;36,57;0,00
08.02.2024;CET;05:30;05:45;EUR/MWh;38,97;0,00
08.02.2024;CET;05:45;06:00;EUR/MWh;38,53;0,00
08.02.2024;CET;06:00;06:15;EUR/MWh;231,66;0,00
08.02.2024;CET;06:15;06:30;EUR/MWh;136,72;0,00
08.02.2024;CET;06:30;06:45;EUR/MWh;138,70;0,00
08.02.2024;CET;06:45;07:00;EUR/MWh;122,72;0,00
08.02.2024;CET;07:00;07:15;EUR/MWh;37,59;0,00
08.02.2024;CET;07:15;07:30;EUR/MWh;92,95;0,00
08.02.2024;CET;07:30;07:45;EUR/MWh;49,09;0,00
08.02.2024;CET;07:45;08:00;EUR/MWh;55,22;0,00
08.02.2024;CET;08:00;08:15;EUR/MWh;137,58;0,00
08.02.2024;CET;08:15;08:30;EUR/MWh;123,36;0,00
08.02.2024;CET;08:30;08:45;EUR/MWh;140,28;0,00
08.02.2024;CET;08:45;09:00;EUR/MWh;50,04;0,00
08.02.2024;CET;09:00;09:15;EUR/MWh;48,51;0,00
08.02.2024;CET;09:15;09:30;EUR/MWh;51,73;0,00
08.02.2024;CET;09:30;09:45;EUR/MWh;65,63;0,00
08.02.2024;CET;09:45;10:00;EUR/MWh;71,92;0,00
08.02.2024;CET;10:00;10:15;EUR/MWh;54,03;0,00
08.02.2024;CET;10:15;10:30;EUR/MWh;50,20;0,00
08.02.2024;CET;10:30;10:45;EUR/MWh;55,45;0,00
08.02.2024;CET;10:45;11:00;EUR/MWh;74,02;0,00
08.02.2024;CET;11:00;11:15;EUR/MWh;135,94;0,00
08.02.2024;CET;11:15;11:30;EUR/MWh;63,04;0,00
08.02.2024;CET;11:30;11:45;EUR/MWh;65,01;0,00
08.02.2024;CET;11:45;12:00;EUR/MWh;63,03;0,00
08.02.2024;CET;12:00;12:15;EUR/MWh;51,57;0,00
08.02.2024;CET;12:15;12:30;EUR/MWh;63,00;0,00
08.02.2024;CET;12:30;12:45;EUR/MWh;137,74;0,00
08.02.2024;CET;12:45;13:00;EUR/MWh;137,07;0,00
08.02.2024;CET;13:00;13:15;EUR/MWh;137,90;0,00
08.02.2024;CET;13:15;13:30;EUR/MWh;138,84;0,00
08.02.2024;CET;13:30;13:45;EUR/MWh;137,49;0,00
08.02.2024;CET;13:45;14:00;EUR/MWh;137,18;0,00
08.02.2024;CET;14:00;14:15;EUR/MWh;122,04;0,00
08.02.2024;CET;14:15;14:30;EUR/MWh;130,60;0,00
08.02.2024;CET;14:30;14:45;EUR/MWh;114,51;0,00
08.02.2024;CET;14:45;15:00;EUR/MWh;101,93;0,00
08.02.2024;CET;15:00;15:15;EUR/MWh;100,74;0,00
08.02.2024;CET;15:15;15:30;EUR/MWh;81,00;0,00
08.02.2024;CET;15:30;15:45;EUR/MWh;82,17;2,00
08.02.2024;CET;15:45;16:00;EUR/MWh;64,00;0,00
08.02.2024;CET;16:00;16:15;EUR/MWh;62,13;0,00
08.02.2024;CET;16:15;16:30;EUR/MWh;64,00;0,00
08.02.2024;CET;16:30;16:45;EUR/MWh;54,73;0,00
08.02.2024;CET;16:45;17:00;EUR/MWh;60,55;0,00
08.02.2024;CET;17:00;17:15;EUR/MWh;98,00;0,00
08.02.2024;CET;17:15;17:30;EUR/MWh;99,59;0,00
08.02.2024;CET;17:30;17:45;EUR/MWh;69,48;0,00
08.02.2024;CET;17:45;18:00;EUR/MWh;52,76;0,00
08.02.2024;CET;18:00;18:15;EUR/MWh;110,70;0,00
08.02.2024;CET;18:15;18:30;EUR/MWh;67,12;0,00
08.02.2024;CET;18:30;18:45;EUR/MWh;62,26;0,00
08.02.2024;CET;18:45;19:00;EUR/MWh;64,80;0,00
